,Ticker,MarketCap,AvgVol,Turnover
626,0709.HK,7.002B,2943450,15591917.3859
627,0710.HK,2.332B,454224,5616000.68752
628,0711.HK,509.0M,346841,301680.875
629,0712.HK,1.712B,6592100,19325174.2215
630,0713.HK,243.4M,2326700,299427.675195
631,0715.HK,5.291B,2092420,2351366.86209
632,0716.HK,3.775B,1668270,4164458.55851
633,0717.HK,1.013B,3688850,1166393.50312
634,0718.HK,721.7M,398418,566193.422431
635,0719.HK,499.5M,1206900,2000547.37639
636,0720.HK,280.2M,3106360,536740.099479
637,0721.HK,2.284B,9124080,4328571.63375
638,0723.HK,242.7M,5605720,351013.523264
639,0724.HK,502.6M,9722090,645630.425451
640,0725.HK,216.9M,303552,94180.1243092
641,0726.HK,155.1M,828137,701512.60842
642,0727.HK,612.0M,1348960,402406.790517
643,0728.HK,52.316B,61444800,203751774.288
644,0729.HK,9.199B,98213400,36324334.2693
645,0730.HK,345.6M,278799,137399.271528
646,0731.HK,456.4M,152884,118877.801875
647,0732.HK,13.467B,13137000,57133647.7587
648,0733.HK,1.163B,1038220,1787987.61502
649,0735.HK,5.629B,20580600,14419963.7963
650,0736.HK,302.8M,21059700,3292171.73766
651,0737.HK,11.989B,1476140,7711619.77469
652,0738.HK,2.473B,797873,1946394.70882
654,0743.HK,7.671B,896079,3904815.43891
655,0745.HK,1.571B,295780992,1771524235.06
656,0746.HK,3.193B,171933,854903.059434
657,0747.HK,226.8M,2359450,1100873.23251
658,0750.HK,8.897B,3615590,44056290.4168
659,0751.HK,10.333B,8449680,57752218.8695
660,0752.HK,2.225B,840178,1356963.51358
661,0753.HK,20.488B,8389800,51568763.1093
662,0754.HK,16.740B,853523,8243896.30619
663,0755.HK,1.711B,1987350,362622.50625
664,0756.HK,1.389B,600090,2087234.67422
665,0757.HK,1.188B,4758560,2783406.4283
666,0758.HK,271.1M,93003,76300.1144953
667,0759.HK,2.018B,2858830,19901965.7463
668,0760.HK,319.7M,1418320,139185.928611
670,0762.HK,284.6B,33697100,300142694.495
671,0763.HK,9.689B,3930110,94506742.9571
672,0764.HK,394.6M,370668,876761.298876
673,0765.HK,263.7M,1032770,1415834.52474
674,0766.HK,211.2M,926955,795793.437992
675,0767.HK,317.1M,16269500,4584799.90134
676,0768.HK,149.5M,1727310,89960.0761006
677,0769.HK,1.656B,2483390,3496412.275
678,0770.HK,8.1M,3787,4998.48364882
679,0771.HK,292.3M,139433,695129.818229
681,0775.HK,7.497B,4214240,4622167.96807
682,0776.HK,4.058B,187060,1522950.16239
683,0777.HK,7.358B,1414770,53239508.4183
684,0778.HK,12.726B,2264930,12213957.3411
685,0789.HK,261.0M,695791,355199.576632
686,0794.HK,271.5M,525463,875402.386323
687,0800.HK,1.172B,9110540,14052660.5231
688,0801.HK,2.136B,3681120,3461892.898
689,0802.HK,295.6M,2768170,2758877.09214
690,0803.HK,1.599B,963284,373626.345965
691,0805.HK,564.3B,56662,2546544.69915
692,0806.HK,9.038B,1612170,12989911.2266
694,0809.HK,1.126B,12168000,3221202.75972
695,0810.HK,202.8M,13878600,2198063.6353
696,0811.HK,2.157B,2076480,6705253.52415
697,0812.HK,631.2M,3061170,415970.87681
698,0813.HK,48.414B,11725700,147152733.168
699,0814.HK,336.7M,1394480,1763558.13948
701,0816.HK,8.825B,12752100,53666907.5401
702,0817.HK,18.872B,6891940,16855307.5672
703,0818.HK,5.832B,8872420,13536367.5459
704,0819.HK,3.136B,3756940,13196473.1971
705,0821.HK,413.0M,1048650,1253938.53742
706,0822.HK,1.055B,2508790,3625200.71351
707,0823.HK,96.054B,3465340,157451056.082
708,0825.HK,5.395B,420619,2059598.76736
709,0826.HK,2.628B,7360670,11601892.3682
710,0827.HK,575.6M,3616570,429735.354281
712,0829.HK,10.903B,2635570,9419751.76429
713,0830.HK,3.040B,1353520,8331176.84096
714,0831.HK,4.007B,107144,873836.950259
715,0832.HK,4.773B,965898,2242182.22583
716,0833.HK,678.2M,162323,529008.21875
717,0834.HK,242.5M,2788,13745.6192994
718,0835.HK,839.0M,881223,69885.3418502
719,0836.HK,104.0B,6241090,123044775.398
720,0837.HK,1.183B,144597,682798.015417
721,0838.HK,2.990B,7255730,6254749.91167
722,0839.HK,836.6M,1341870,1082710.14224
723,0840.HK,127.3M,294907,478833.463021
724,0841.HK,369.0M,471433,1521589.0353
725,0842.HK,1.832B,2855580,1565235.48682
726,0844.HK,247.0M,227761,186153.295833
727,0845.HK,8.494B,1720350,6952687.89043
728,0846.HK,15.903B,1272100,2660601.41714
729,0847.HK,20.062B,565,47797.6822917
730,0848.HK,6.581B,2986100,4036910.19473
731,0850.HK,644.1M,25245500,2322744.11594
732,0851.HK,824.7M,1597190,435916.268659
733,0852.HK,1.668B,1502350,4060378.1747
734,0853.HK,6.858B,1022580,7791225.38976
735,0855.HK,3.779B,2703100,7507248.24724
736,0856.HK,2.777B,494622,4261442.17107
737,0857.HK,207.2B,69462800,678782602.851
738,0858.HK,848.5M,3084980,2226486.06917
739,0859.HK,735.6M,178776,616603.677657
740,0860.HK,569.8M,10314900,1336562.47537
741,0861.HK,7.658B,2166880,24706805.8528
742,0862.HK,1.623B,6459080,3223666.37868
745,0866.HK,685.7M,2177160,1372569.55038
746,0867.HK,22.773B,3496420,39135591.2437
747,0868.HK,17.924B,13621000,102468111.457
748,0869.HK,3.384B,3370360,20089566.024
749,0871.HK,2.054B,5387580,17636531.9686
750,0872.HK,227.8M,4792080,990490.6825
751,0873.HK,860.0M,687686,1572072.82556
752,0874.HK,5.049B,1161210,41140738.6077
753,0875.HK,423.0M,409593,72401.1695391
754,0876.HK,597.1M,1100470,1022505.85524
755,0877.HK,1.702B,1349330,5748725.90278
756,0878.HK,3.732B,68529,1227545.18177
757,0880.HK,110.7B,8184240,174916210.797
758,0881.HK,21.363B,1269130,16415746.9161
759,0882.HK,6.210B,3723950,16099814.5781
760,0883.HK,617.0B,52387900,781240760.548
762,0885.HK,687.8M,894719,4933064.435
763,0886.HK,1.518B,3502380,3157645.628
764,0887.HK,3.579B,6078160,6003498.84861
765,0888.HK,1.007B,286835,283099.159037
766,0889.HK,425.6M,251642,485988.441094
768,0891.HK,2.911B,2091010,7377367.68967
769,0893.HK,1.639B,1503560,1750453.68597
770,0894.HK,1.308B,1565640,1986894.19229
771,0895.HK,2.024B,266029,15146716.9919
772,0896.HK,552.1M,33888,63559.0831425
773,0897.HK,732.8M,4660740,2795878.45113
774,0898.HK,1.108B,169775,86282.1649132
775,0899.HK,626.4M,3378830,2236561.02354
776,0900.HK,2.682B,14662,227413.864689
777,0901.HK,708.8M,0,-
778,0902.HK,30.218B,16796000,149927540.117
779,0903.HK,3.472B,921425,2231225.83778
780,0904.HK,450.9M,12128800,4313024.52671
781,0905.HK,200.0M,56285700,1325484.66314
782,0906.HK,6.487B,433464,5449202.84104
783,0907.HK,142.6M,34501,57166.4429848
784,0908.HK,1.697B,538925,1871225.14624
786,0910.HK,316.0M,300062,387656.803085
787,0912.HK,535.1M,189321,395862.049861
788,0913.HK,1.769B,200217,5609638.81229
789,0914.HK,35.100B,15815700,361453350.575
790,0915.HK,287.3M,230298,158752.07474
791,0916.HK,27.522B,12810700,133418390.222
792,0917.HK,39.937B,4700400,20616019.724
793,0918.HK,643.2M,1450410,1072780.85194
794,0919.HK,568.1M,1047110,462691.999656
795,0921.HK,4.062B,2013980,24528481.9741
796,0922.HK,746.1M,5509360,2406600.05347
797,0923.HK,928.2M,6639800,14456333.2195
798,0925.HK,4.994B,8737400,6815657.21162
799,0926.HK,706.0M,837264,598426.346181
800,0927.HK,764.4M,242479,888862.247344
801,0928.HK,3.452B,310867,44075374.6488
802,0929.HK,522.5M,1256580,370633.077134
804,0931.HK,8.007B,66691200,12115064.53
805,0933.HK,21.564B,2881560,6942417.80337
806,0934.HK,15.687B,5688780,45500363.953
807,0935.HK,1.010B,45284,129201.928819
808,0936.HK,912.0M,3030040,723027.130382
809,0938.HK,742.4M,1245620,746936.215208
810,0939.HK,1.404T,216976992,1380505130.02
811,0940.HK,10.911B,4452400,18720023.0934
812,0941.HK,1.530T,16926000,1310913276.98
813,0945.HK,281.5B,61791,11938450.1719
815,0947.HK,1.148B,786418,2513575.9447
816,0948.HK,190.0M,4552090,1576632.94979
817,0950.HK,5.451B,236579,1397816.32052
818,0951.HK,4.281B,1760710,6954703.41764
819,0952.HK,375.8M,598461,179218.153355
820,0953.HK,438.4M,249112,388143.021094
821,0956.HK,4.616B,9300280,26995592.8405
822,0958.HK,8.805B,26227300,68101382.8351
823,0959.HK,367.1M,277796,3574716.74782
824,0960.HK,51.209B,2793840,42406340.1699
825,0963.HK,6.773B,995058,14985422.603
826,0966.HK,33.728B,2223930,39533324.9712
827,0967.HK,10.533B,3547330,14642166.1776
828,0968.HK,11.514B,38313700,139140690.182
829,0969.HK,723.0M,202328,133251.92111
830,0970.HK,1.281B,380876,1023897.51896
831,0973.HK,25.700B,1158960,32148720.6516
832,0975.HK,1.834B,2720600,3195443.14141
833,0976.HK,3.175B,870983,1494450.89279
834,0978.HK,4.905B,12993000,13897782.969
835,0979.HK,164.7M,2594420,433910.748782
836,0980.HK,1.555B,1523800,9206073.91771
837,0981.HK,23.337B,181943008,121125230.854
838,0983.HK,4.308B,461333,3118876.72869
839,0984.HK,2.262B,93134,736478.185851
840,0985.HK,1.436B,22078500,2343713.04871
841,0986.HK,409.6M,82446200,92637980.0477
842,0987.HK,695.0M,1494070,1466494.92495
843,0988.HK,1.218B,1702060,1532242.41186
844,0989.HK,832.3M,655685,871620.934901
845,0990.HK,950.6M,758896,531993.440833
846,0991.HK,10.047B,9877000,36929748.4617
847,0992.HK,107.2B,37611300,374811148.928
848,0993.HK,2.446B,1871160,17746476.4254
849,0995.HK,2.386B,1317680,5413918.84194
850,0996.HK,12.139B,16551900,7784926.44323
851,0997.HK,1.099B,10200900,5390965.70954
852,0998.HK,70.094B,42338700,170698270.464
853,0999.HK,3.389B,1465960,4601922.86531
854,1000.HK,258.5M,18000,123893.299688
855,1001.HK,589.4M,485629,1297614.01924
856,1002.HK,487.7M,1487170,646996.278681
857,1003.HK,375.0M,4491840,4380916.70083
858,1004.HK,6.672B,1558560,2911122.42642
859,1005.HK,1.293B,107659,111566.35
860,1006.HK,4.512B,729098,11150973.6855
863,1009.HK,6.390B,2288660,11827267.0838
864,1010.HK,367.3M,41433,316688.464265
865,1011.HK,887.2M,949373,2307949.8125
866,1013.HK,812.9M,3718720,226994.728569
867,1019.HK,711.0M,3510300,5351184.75481
868,1020.HK,986.0M,6652540,4976619.21613
869,1021.HK,3.289B,3545,26160.875
870,1023.HK,4.659B,1595300,4829049.22092
871,1025.HK,3.431B,3956080,22979497.6859
872,1026.HK,972.9M,828744,427965.634236
873,1028.HK,5.120B,34991,210698.64125
874,1029.HK,3.353B,1105950,2396633.50812
875,1030.HK,3.798B,2216960,2469461.27357
876,1031.HK,10.297B,3106830,2321209.49073
877,1033.HK,3.717B,10225800,21166089.5059
878,1036.HK,2.189B,57922,1594229.20344
879,1037.HK,262.2M,864913,1281747.51385
880,1038.HK,129.9B,1249710,69696650.675
881,1039.HK,292.0M,197766,146528.4125
882,1041.HK,421.4M,1624010,624087.381967
883,1043.HK,2.240B,1375600,11678440.4999
884,1044.HK,100.9B,1962450,161865635.73
885,1045.HK,7.203B,988934,11229923.1867
886,1046.HK,202.3M,29516100,10911266.9555
887,1047.HK,210.3M,162119,214699.830833
888,1048.HK,183.0M,8045,21347.0212356
889,1049.HK,263.1M,643133,699942.485556
890,1050.HK,698.6M,434087,1066070.14557
891,1051.HK,5.113B,22659200,10143362.1372
892,1052.HK,7.110B,942032,3912373.47722
893,1053.HK,715.5M,2778420,1701744.0642
894,1055.HK,6.680B,11813100,38806427.0344
895,1057.HK,669.0M,3151890,4180876.05406
896,1058.HK,220.6M,112217,145137.973542
897,1059.HK,819.6M,3468920,1542338.86641
898,1060.HK,34.150B,124059000,69454881.5386
899,1061.HK,1.398B,272627,1247218.09735
900,1062.HK,1.422B,50152,405201.857639
901,1063.HK,4.747B,25771200,30011673.8904
902,1064.HK,160.1M,85836,500562.645667
903,1065.HK,1.741B,6005370,17236978.1049
904,1066.HK,13.810B,5760170,64217326.0126
905,1068.HK,6.435B,5138550,34230950.0575
906,1069.HK,822.5M,2318520,2700680.95057
907,1070.HK,3.682B,2750980,12660105.7805
908,1071.HK,6.440B,13304200,37507075.7776
909,1072.HK,4.420B,1131480,20407033.4149
910,1073.HK,197.4M,5402980,1167111.37515
911,1075.HK,441.2M,1318850,2630809.65531
912,1076.HK,4.563B,16474200,63882715.2597
913,1079.HK,212.1M,1106490,2166770.31633
914,1080.HK,1.191B,9872270,3055304.01534
915,1082.HK,170.6M,2101930,1394667.43722
916,1083.HK,23.570B,3014630,27485993.4245
917,1085.HK,454.0M,213000,531442.879514
918,1086.HK,4.162B,2675500,23553436.9601
919,1087.HK,734.4M,2175910,882861.731597
920,1088.HK,75.968B,13594400,357568168.415
921,1089.HK,1.374B,26145500,3022777.40096
922,1090.HK,2.284B,945104,731697.845423
923,1091.HK,1.633B,1089050,577982.753715
924,1093.HK,35.743B,22403200,93275401.8335
925,1094.HK,4.864B,41575000,22670832.2333
926,1096.HK,936.0M,2022330,1429573.67292
927,1098.HK,5.182B,250799,1782110.73365
928,1099.HK,20.874B,4258750,88895694.9623
929,1100.HK,279.3M,36934,23749.9835058
930,1101.HK,11.830B,42983800,46019189.8833
931,1102.HK,468.2M,2229490,1044598.77569
932,1103.HK,565.4M,2157320,2732191.66337
933,1104.HK,1.049B,1413590,482295.548234
934,1105.HK,879.9M,281629,295578.773454
935,1106.HK,171.8M,225839,62742.5845139
936,1108.HK,990.0M,7339480,3994136.24118
937,1109.HK,81.284B,11833400,164808784.514
938,1110.HK,1.623B,5166520,6523195.32639
939,1111.HK,6.255B,324511,12384786.7656
940,1112.HK,26.787B,1323390,72559966.3169
941,1114.HK,72.073B,8204330,109725200.949
942,1115.HK,7.090B,2913360,11733239.2008
944,1117.HK,15.398B,14370800,73805338.6715
945,1118.HK,410.3M,196094,99206.3189583
946,1120.HK,883.2M,68965,68146.506775
947,1121.HK,360.0M,437433,659446.787624
948,1122.HK,2.726B,744082,2434233.22986
949,1123.HK,687.3M,127269,126924.213906
950,1124.HK,920.9M,5790420,1544988.91391
951,1125.HK,2.496B,4399180,1557596.44021
952,1126.HK,778.5M,448388,1545197.30996
953,1127.HK,731.5M,556194,482981.793403
954,1128.HK,153.6B,7720920,211073069.453
955,1129.HK,1.732B,5237500,4954315.23531
956,1130.HK,282.9M,6397050,2521849.53692
957,1131.HK,1.168B,3518910,1357296.30137
958,1132.HK,1.528B,8454200,4056416.90488
959,1133.HK,3.211B,1333200,11530449.9809
960,1135.HK,11.456B,97740,2163067.27083
961,1136.HK,10.218B,3165250,11777505.0837
962,1137.HK,1.974B,2289120,22636810.4935
963,1138.HK,6.000B,8334890,63361411.6587
964,1139.HK,240.5M,962730,347004.477708
965,1140.HK,818.7M,165075,163836.653715
966,1141.HK,958.4M,30761600,1908882.03139
968,1143.HK,304.9M,3559190,2521343.72743
969,1145.HK,466.0M,2085950,2536573.16891
970,1146.HK,3.962B,245821,307981.794288
971,1148.HK,6.615B,1892000,17218361.9859
972,1149.HK,3.245B,12222300,33704555.0503
973,1150.HK,438.1M,2002390,2468977.67773
974,1151.HK,2.132B,21652,189112.955305
975,1152.HK,1.123B,1475520,4121811.63194
976,1155.HK,584.2M,723752,1197677.10969
978,1159.HK,775.6M,2607570,1442777.45582
979,1160.HK,119.4M,55224,43733.4333333
980,1161.HK,443.1M,552537,751416.039062
981,1163.HK,92.4M,547493,249946.992361
982,1164.HK,2.566B,2686590,1531274.06109
983,1165.HK,21.683B,5980030,55671602.398
984,1168.HK,2.266B,3645350,3806245.98557
985,1169.HK,53.326B,4634730,108186558.67
986,1170.HK,1.009B,146344,641549.141458
987,1171.HK,11.611B,11442400,128271647.869
988,1172.HK,388.4M,483960,243259.307813
989,1173.HK,683.5M,532477,919268.599444
990,1174.HK,1.393B,2277160,1023662.23083
991,1175.HK,400.8M,886977,4027582.82578
992,1176.HK,8.434B,667809,6467484.53982
993,1177.HK,30.733B,12854000,94862140.5311
994,1178.HK,336.9M,41157900,1509630.81688
995,1180.HK,5.533B,3120390,24851456.9087
996,1181.HK,529.2M,178882,228926.551267
997,1182.HK,434.5M,1673430,2959826.47576
998,1184.HK,1.772B,1537400,7581400.57967
999,1185.HK,2.699B,3512690,3302298.59782
1000,1186.HK,14.304B,14532900,92694934.8893
1001,1187.HK,412.4M,6955,54782.4322917
1002,1188.HK,1.437B,9056830,704293.234655
1003,1189.HK,434.3M,1361200,768190.714722
1004,1190.HK,2.925B,3805050,16722066.9248
1005,1191.HK,341.5M,15463300,1892327.84423
1007,1193.HK,53.710B,2366080,62636257.4362
1008,1194.HK,3.002B,11471800,11964791.6797
1009,1195.HK,1.963B,20052200,7065363.49071
1010,1196.HK,495.3M,4256800,1628062.89795
1011,1198.HK,508.4M,4596260,1317597.78819
1012,1199.HK,31.158B,4387700,50965297.726
1013,1200.HK,2.836B,2976240,8843200.1371
1015,1202.HK,200.0M,514866,283844.995351
1016,1203.HK,907.0M,366953,461481.039479
1017,1205.HK,10.308B,11063700,5184365.76214
1018,1206.HK,1.978B,839736,4588087.10143
1019,1207.HK,1.280B,2450640,918164.839375
1020,1208.HK,11.691B,6934770,10502309.0145
1021,1210.HK,479.7M,641776,302054.786736
1022,1211.HK,41.999B,5211320,170155481.815
1023,1212.HK,24.776B,915452,18406474.4085
1024,1213.HK,180.0M,7224,9064.790625
1025,1215.HK,1.866B,12180400,987687.962535
1026,1217.HK,293.1M,7154900,598839.363992
1027,1218.HK,346.8M,5515,55740.6167594
1028,1220.HK,240.0M,4905560,987492.539006
1029,1221.HK,2.451B,8501,21932.8517708
1030,1222.HK,1.514B,20082400,2461207.38868
1031,1223.HK,1.325B,2399030,790480.17684
1032,1224.HK,3.778B,4132620,3728665.30502
1033,1225.HK,824.0M,1157380,1213809.85736
1034,1226.HK,287.8M,1069090,603060.341406
1035,1227.HK,491.0M,5972060,1697919.60017
1036,1228.HK,7.139B,10172000,8981846.4076
1037,1229.HK,275.4M,107254,122503.039479
1038,1230.HK,9.965B,4654660,30189184.305
1039,1231.HK,2.520B,350987,489967.020608
1040,1232.HK,1.279B,827164,637677.628502
1041,1234.HK,6.005B,997108,5996061.665
1042,1235.HK,508.9M,119119,606819.379514
1043,1236.HK,3.333B,2867140,25715819.7346
1044,1237.HK,800.0M,5442450,5131370.36897
1045,1238.HK,4.318B,3229400,3586027.852
1046,1239.HK,324.0M,103522,448798.772404
1047,1240.HK,834.0M,1006040,937086.639062
1048,1241.HK,217.8M,101493,44087.0836806
1049,1251.HK,6.439B,5899970,26679972.219
1050,1252.HK,5.522B,10075,59797.5123264
1051,1258.HK,6.524B,433,23767.2482639
1052,1259.HK,1.970B,5042370,24741509.3863
1053,1260.HK,1.200B,551269,1081856.46875
1054,1262.HK,2.039B,1936360,21624188.7642
1055,1263.HK,489.1M,41612,36719.1033212
1056,1265.HK,655.0M,1962550,4420829.9005
1057,1266.HK,1.920B,6645560,5733591.09043
1058,1269.HK,810.2M,501970,569917.954167
1059,1277.HK,3.751B,560687,336740.928927
1060,1278.HK,4.874B,3181130,3902693.23702
1061,1280.HK,372.0M,19918700,1987551.89375
1062,1281.HK,884.9M,12896,31689.2875
1063,1282.HK,1.010B,2279580,4315657.19006
1065,1288.HK,105.4B,152264000,472586514.584
1066,1293.HK,16.927B,1832960,12905217.7892
1067,1296.HK,2.384B,5840760,16689200.3759
1068,1298.HK,464.0M,6182,72374.2229167
1069,1299.HK,467.9B,17258100,777047886.41
1070,1300.HK,2.263B,3720510,19116877.2188
1071,1303.HK,1.320B,1003250,1845481.14722
1072,1308.HK,8.249B,1275610,5784116.33119
1073,1312.HK,1.267B,207746,1346621.56969
1074,1313.HK,32.404B,13697400,66526322.2677
1075,1314.HK,5.578B,2235480,16378648.8342
1076,1315.HK,492.0M,536345,1093116.41285
1077,1318.HK,510.4M,629509,87580.6382118
1078,1319.HK,661.5M,778627,1957434.28333
1079,1322.HK,1.244B,5050270,7594408.80932
1080,1323.HK,2.301B,7411280,22220917.5122
1081,1328.HK,1.363B,21045,9985.11666667
1082,1329.HK,596.0M,17582,683987.5625
1083,1332.HK,115.2M,97969,121947.846421
1084,1333.HK,13.296B,2704770,6073103.46691
1085,1335.HK,723.8M,308836,544357.359894
1086,1336.HK,25.592B,1809900,98903589.9484
1087,1338.HK,1.063B,1746630,1858509.82479
1088,1339.HK,26.614B,22221400,102451930.584
1089,1348.HK,230.4M,67761,212797.913259
1090,1361.HK,3.722B,1245160,3101319.17792
1091,1366.HK,5.231B,6192250,8435322.53083
1092,1368.HK,7.271B,643567,3851272.85679
1093,1378.HK,33.486B,2925360,15659539.8515
1094,1380.HK,538.7M,23796600,1767098.95833
1095,1382.HK,13.506B,1033750,8797612.78177
1096,1383.HK,418.4M,559250,984509.275608
1097,1386.HK,230.9M,1046960,368762.808125
1098,1387.HK,7.719B,13069700,8845376.19998
1099,1388.HK,1.877B,58567,856457.565399
1100,1393.HK,1.841B,1192780,3832370.32233
1101,1398.HK,425.3B,232347008,1156188968.92
1102,1399.HK,1.084B,9019180,3577960.01245
1103,1428.HK,1.547B,1451860,1679509.67795
1105,1488.HK,635.2M,1288690,733082.841944
1108,1555.HK,3.788B,1683820,3929331.48516
1109,1600.HK,7.626B,749391,8144221.25722
1112,1613.HK,2.939B,42042300,82594989.4287
1113,1616.HK,758.4M,746,5020.42916667
1114,1618.HK,4.335B,5301880,5801522.27462
1115,1623.HK,6.699B,6015970,34063708.9441
1116,1628.HK,5.979B,3516420,6213457.34424
1118,1638.HK,11.433B,5836670,22981204.7871
1119,1663.HK,816.0M,7313,50295.8663074
1120,1666.HK,7.120B,967845,40626451.4222
1121,1668.HK,27.647B,27002000,114368982.546
1122,1682.HK,1.390B,384838,1169160.72094
1124,1685.HK,7.380B,835896,6310119.36873
1128,1699.HK,960.0M,1881320,1998382.83944
1129,1700.HK,7.404B,2901450,10932064.9062
1130,1708.HK,644.0M,4841,105955.508325
1132,1728.HK,9.503B,3376290,19614624.0248
1133,1733.HK,1.471B,3519370,2488809.68333
1134,1766.HK,11.901B,18254000,100290754.132
1135,1768.HK,5.062B,87048,253801.210723
1136,1777.HK,5.181B,7766360,8265827.60765
1137,1788.HK,8.283B,9886400,23078671.5705
1138,1798.HK,2.601B,5025340,10317710.2059
1139,1800.HK,22.893B,17085300,95215342.6051
1140,1803.HK,1.032B,473821,3451525.94818
1141,1808.HK,542.8M,12083100,5719883.47049
1142,1812.HK,1.144B,2577000,7296971.54818
1143,1813.HK,12.613B,5674540,24111660.019
1144,1818.HK,3.784B,4070950,47467185.5468
1145,1822.HK,465.9M,21709500,1610831.7776
1146,1823.HK,223.0M,14239,10813.9370879
1147,1828.HK,8.519B,1668370,20876978.1008
1148,1829.HK,4.177B,2354630,18208156.7831
1149,1830.HK,2.527B,3682330,4278061.98021
1150,1831.HK,520.8M,355134,137379.010903
1151,1833.HK,13.889B,10326600,62634683.8253
1152,1836.HK,16.277B,508081,8554590.87709
1153,1838.HK,3.021B,306940,480616.642465
1155,1866.HK,2.540B,155970,608151.567375
1156,1868.HK,1.362B,1024140,2633769.95438
1157,1878.HK,946.2M,114249,811214.052083
1158,1880.HK,72.195B,17500200,199814645.938
1159,1881.HK,6.775B,677065,1936417.21596
1160,1882.HK,29.430B,1446810,30188162.358
1161,1883.HK,9.972B,3128680,8631764.20792
1162,1886.HK,7.700B,3997780,12405509.563
1163,1888.HK,8.910B,1364870,3928299.56813
1164,1889.HK,615.6M,2327080,2366296.19771
1165,1893.HK,1.665B,2591690,5022122.5634
1166,1898.HK,16.674B,19164500,166876205.376
1167,1899.HK,4.865B,2148670,9728165.22615
1168,1900.HK,2.635B,2351920,6855483.50672
1169,1910.HK,36.115B,2648650,77338698.1649
1170,1913.HK,139.8B,3100130,166130965.526
1171,1918.HK,13.811B,11669300,58383801.499
1172,1919.HK,7.717B,7644850,34623458.2864
1173,1928.HK,461.3B,20245100,781641960.833
1174,1929.HK,116.4B,6126500,67260061.4167
1175,1938.HK,2.689B,2092450,6153203.88409
1176,1966.HK,5.615B,1921760,3663823.18392
1177,1968.HK,4.091B,1878840,4740251.89304
1178,1972.HK,134.3B,2231860,50881787.1874
1179,1988.HK,48.538B,47270400,502144195.841
1180,1991.HK,350.5M,58119,59861.2908869
1181,1997.HK,3.634B,1226890,1117345.48737
1182,1998.HK,308.9M,22298,72682.3885417
1183,1999.HK,11.704B,1708520,19999753.0267
1184,2000.HK,920.5M,5014120,3804377.90444
1185,2002.HK,546.0M,391157,451620.600816
1186,2005.HK,8.685B,17737000,21453533.8033
1187,2006.HK,2.854B,2283620,8635944.60208
1188,2007.HK,54.451B,34589700,124067973.485
1189,2008.HK,14.591B,2148380,9266145.99625
1190,2009.HK,5.880B,7191120,36239062.5813
1191,2010.HK,1.920B,3007110,5748411.74615
1192,2011.HK,186.8M,230328,197703.972222
1193,2012.HK,3.073B,17881900,15616422.4197
1194,2018.HK,63.488B,3297850,166350832.747
1195,2020.HK,31.050B,2936240,57161879.0349
1196,2028.HK,1.135B,643190,459363.929601
1197,2033.HK,2.350B,904190,2398092.32806
1198,2038.HK,37.814B,10666800,56469346.5868
1199,2039.HK,20.335B,468863,15761807.7125
1200,2068.HK,1.137B,2581,41260.9481586
1201,2078.HK,1.524B,1057960,1957493.16422
1202,2083.HK,1.864B,515746,707076.882813
1203,2088.HK,531.5M,2388670,6787169.75259
1204,2098.HK,9.625B,1769520,5041668.45059
1205,2099.HK,8.395B,60742,2127966.84526
1206,2118.HK,3.360B,560239,1480255.62986
1207,2121.HK,1.211B,143302,405697.591042
1208,2123.HK,253.1M,1412600,924518.476042
1209,2128.HK,13.062B,4362690,21839992.2122
1210,2133.HK,785.7M,505721,280680.75809
1211,2168.HK,15.400B,2072410,14844616.6207
1212,2178.HK,2.484B,3126890,10337683.3648
1213,2188.HK,843.4M,2173660,1268250.28794
1214,2196.HK,11.203B,3492450,76899213.9297
1215,2198.HK,2.999B,1660350,12034993.4566
1216,2200.HK,4.253B,214689,2292862.97524
1217,2208.HK,4.650B,3014940,38521874.1073
1218,2218.HK,355.5M,216309,600695.936476
1219,2222.HK,5.537B,9623400,20706738.9366
1220,2223.HK,217.1M,60463,272723.434896
1221,2228.HK,2.297B,1759620,4587255.08674
1222,2233.HK,3.252B,28580200,14607637.3383
1224,2238.HK,19.430B,6109610,65000691.6225
1225,2266.HK,2.769B,1281910,2074089.59126
1226,2268.HK,2.156B,404609,1027173.51948
1227,2282.HK,96.520B,5819100,132156001.775
1228,2288.HK,801.4M,370555,530626.4497
1229,2299.HK,7.647B,109696,1062741.35604
1230,2300.HK,2.609B,932480,1999919.69904
1232,2302.HK,1.061B,313970,925795.667708
1233,2307.HK,495.9M,365463,198148.394097
1234,2308.HK,252.6M,277163,466325.056163
1235,2309.HK,657.7M,44940200,24554454.6343
1236,2310.HK,790.6M,2659280,4527015.54295
1237,2312.HK,1.599B,14726100,8970525.00317
1238,2313.HK,37.353B,1704080,42475941.0312
1239,2314.HK,19.422B,4508570,24937889.2978
1240,2317.HK,685.4M,87254,87392.6391763
1241,2318.HK,188.4B,12828800,836835228.911
1242,2319.HK,69.999B,5624910,214714525.813
1243,2320.HK,217.2M,108274,125259.876267
1244,2322.HK,249.8M,14659100,2602550.65082
1245,2323.HK,240.0M,7642,12759.5833333
1246,2324.HK,201.7M,43811500,8040828.43367
1247,2326.HK,685.1M,1974030,1263251.12804
1248,2327.HK,541.2M,984269,1152208.0783
1249,2328.HK,49.121B,10183700,161999025.49
