,Ticker,MarketCap,AvgVol,Turnover
816,GBG.AX,83.6M,2843860,325313.048576
817,GBI.AX,26.5M,262869,10606.0922222
818,GBM.AX,4.0M,21979,190.375
819,GBP.AX,14.0M,10708,2431.08742962
820,GBT.AX,213.7M,105149,-
821,GBX.AX,2.0M,48953,0
823,GBZ.AX,12.7M,111347,7819.02446181
825,GCN.AX,11.1M,1996420,35945.9331597
826,GCR.AX,9.4M,623549,2858.62526042
827,GCS.AX,77.3M,150704,68158.6859214
828,GCY.AX,18.2M,29379,6685.415625
829,GDA.AX,948K,59148,2028.5925
831,GDY.AX,21.6M,293465,23053.9950521
832,GED.AX,932K,57218,895.0115625
833,GEM.AX,1.433B,1725160,5143685.87292
835,GER.AX,8.9M,121734,12352.8459896
836,GES.AX,7.7M,6387,290.88921875
837,GFF.AX,1.320B,10092700,4470849.09917
839,GGE.AX,6.0M,393623,6042.77916667
840,GGG.AX,52.9M,725900,181207.982507
842,GGP.AX,1.1M,43479,-
843,GGX.AX,12.1M,801621,24887.4481944
845,GID.AX,244.5M,277972,240482.540903
846,GIP.AX,4.1M,222354,1721.49583333
848,GLA.AX,932K,320769,1076.24229167
849,GLB.AX,19.1M,3293,1227.06111111
850,GLE.AX,18.5M,1602,978.508836806
851,GLF.AX,1.6M,7463,0
853,GLH.AX,18.0M,130584,-
855,GLL.AX,14.7M,94587,10930.0436285
856,GLM.AX,3.2M,1080840,-
857,GLN.AX,482K,74934,0
859,GMD.AX,3.1M,171093,1413.56921875
860,GME.AX,10.4M,46563,1346.05657616
861,GMG.AX,8.937B,4039640,21486036.4837
863,GML.AX,13.7M,29044,11039.1801389
864,GMM.AX,1.2M,38251,515.046736111
865,GMR.AX,7.0M,1081430,17411.6372396
866,GMX.AX,1.5M,60543,494.959895833
867,GMY.AX,16.0M,18890,9674.07317708
868,GNC.AX,1.954B,1192210,-
869,GNG.AX,102.0M,30337,43170.7313194
870,GNM.AX,267.0M,43840,-
875,GOR.AX,111.8M,1087570,131008.477465
876,GOW.AX,132.8M,6165,14002.1114063
879,GPG.AX,865.4M,140252,159013.211389
880,GPH.AX,700K,5344,1519.68914931
881,GPP.AX,1.8M,2190,795.659027778
883,GPR.AX,13.2M,353313,5251.46015625
884,GPT.AX,6.610B,7316310,21740904.884
885,GRB.AX,59.3M,866453,158490.70233
887,GRK.AX,1.9M,2023790,0
888,GRM.AX,3.4M,7327,-
890,GRR.AX,185.1M,1373120,287243.515625
891,GRV.AX,4.8M,14619,821.828368056
894,GRY.AX,66.1M,1115710,226200.002396
895,GSC.AX,5.9M,121457,6434.0240625
896,GSE.AX,1.4M,357912,908.5725
897,GSZ.AX,3.7M,162442,1914.77369792
898,GTE.AX,3.8M,212496,20932.1037861
899,GTG.AX,21.5M,244785,28290.9633333
900,GTR.AX,1.1M,6620,132.1446875
901,GUD.AX,441.7M,226980,-
902,GUF.AX,42.6M,588019,67859.6401042
903,GUL.AX,3.0M,18352,369.808611111
904,GUN.AX,3.3M,162157,2833.27109375
905,GWA.AX,818.4M,732623,1957075.3104
906,GWR.AX,34.8M,53776,16524.8125204
907,GXL.AX,371.2M,189404,953575.303889
910,GXY.AX,58.5M,2129270,212306.761389
911,GZL.AX,157.1M,1509,12936.9054167
912,HAO.AX,30.4M,26511,12528.92
913,HAR.AX,9.7M,57558,4905.38675298
914,HAS.AX,9.6M,246046,13816.9028125
915,HAV.AX,20.5M,42354,8264.75999036
916,HAW.AX,4.1M,56282,2072.50326601
917,HAZ.AX,39.4M,1107960,88372.0589757
918,HCH.AX,67.8M,317704,98151.3015444
919,HCT.AX,8.5M,18854,1044.89388889
921,HDG.AX,1.6M,34982,2127.31270833
922,HDX.AX,41.7M,51788,50231.0418924
924,HEG.AX,3.8M,541679,2341.85404866
925,HFA.AX,124.7M,81575,104784.597153
926,HFR.AX,75.2M,306465,58504.2232292
927,HGG.AX,4.583B,3078220,13762894.2791
928,HGL.AX,12.9M,1866,68.1218576389
929,HGO.AX,85.0M,959719,175468.897795
930,HHL.AX,53.2M,15961,34724.2617035
931,HHM.AX,2.8M,17119,480.888689933
934,HIG.AX,40.1M,407992,18176.1144444
936,HIL.AX,411.2M,317496,659519.565625
938,HIT.AX,1.9M,2521,382.853333333
940,HLS.AX,741K,35759,280.106163194
941,HLX.AX,5.6M,48049,2184.21487233
943,HNG.AX,30.0M,24446,10982.9460937
944,HNR.AX,3.6M,493230,7152.21549216
945,HOG.AX,4.9M,252870,7220.89340278
946,HOM.AX,80.1M,12860,29718.7691667
947,HOR.AX,1.5M,109165,2957.33888889
948,HRL.AX,2.1M,457427,1184.646875
949,HRR.AX,26.6M,44584,6961.54852706
950,HRS.AX,3.6M,16582,368.410486111
951,HSK.AX,12.0M,156245,7627.69494792
952,HSN.AX,213.6M,207289,244659.33151
954,HTA.AX,936.5M,56962,15496.0631944
956,HVN.AX,3.336B,2069800,-
959,HZN.AX,455.9M,3326630,932962.460278
961,IAG.AX,12.308B,7778410,-
963,IAU.AX,136.4M,883814,320928.939809
964,IAW.AX,7.1M,92647,5842.010625
966,IBG.AX,24.8M,568300,35527.6875
968,ICG.AX,9.1M,3045370,103347.977743
969,ICN.AX,86.2M,332657,52181.856924
970,ICP.AX,9.6M,175294,4979.70980903
971,ICQ.AX,288.1M,341062,440882.991528
972,ICS.AX,8.9M,128761,9553.09138889
973,ICX.AX,7.5M,103654,7767.13706597
974,ICZ.AX,5.2M,6328,1399.01575386
975,IDC.AX,29.9M,1900040,120166.537604
979,IDO.AX,25.8M,153021,4268.8240625
981,IDT.AX,15.9M,24594,15759.6711458
982,IDZ.AX,57.6M,78350,44725.0485938
983,IEC.AX,6.7M,107720,6275.46777778
986,IEQ.AX,7.7M,1080,4.6191666667
988,IFE.AX,6.9M,66756,8197.3078125
989,IFL.AX,1.949B,872430,5189700.98272
990,IFM.AX,228.7M,812516,512050.346094
991,IFN.AX,187.4M,1114650,236517.298073
993,IFZ.AX,1.179B,4,151.6732025
994,IGO.AX,1.050B,1001280,3100735.1076
996,IGS.AX,1.3M,1387550,785.914305556
998,IIN.AX,1.195B,702424,4589536.09698
1003,IKW.AX,4.4M,368831,3888.30118056
1006,ILU.AX,3.530B,2150860,-
1007,IMA.AX,19.6M,141243,12305.0863889
1008,IMC.AX,5.3M,3053940,23420.4903472
1009,IMD.AX,137.9M,218662,302227.40691
1010,IMF.AX,302.5M,248197,557862.05441
1011,IMI.AX,952K,209829,0
1012,IMU.AX,13.3M,1248960,32778.2866667
1013,INL.AX,2.4M,317699,3824.07083333
1018,IOG.AX,7.8M,74888,3484.25008681
1019,IOH.AX,148.3M,63929,55675.1389062
1023,IPC.AX,2.2M,48,18.809375
1024,IPD.AX,33.5M,383539,39633.8180556
1026,IPL.AX,4.688B,4549030,15888486.4194
1027,IPP.AX,540.6M,767490,1264810.04177
1028,IPT.AX,15.8M,232681,15092.3456597
1029,IRC.AX,7.2M,33123,891.321602589
1030,IRD.AX,174.6M,58204,11190.3177083
1031,IRE.AX,1.324B,554630,3960722.70615
1032,IRG.AX,2.2M,1801690,0
1033,IRI.AX,168.6M,55250,96153.7680481
1034,IRL.AX,2.6M,221387,1255.6096875
1035,IRM.AX,1.9M,97826,1456.72538194
1036,IRN.AX,180.5M,1925730,248171.792726
1039,ISH.AX,19.5M,1719,100.71875
1041,ISN.AX,59.1M,461641,252396.712031
1044,ITD.AX,17.6M,18106,11547.5685508
1045,ITT.AX,5.6M,5205180,19227.7786712
1049,IVC.AX,1.106B,243188,-
1052,IVO.AX,3.5M,42881,1283.68115218
1053,IVR.AX,13.5M,425372,43671.3426562
1054,IVT.AX,2.2M,9152,257.851621012
1056,IVX.AX,32.9M,534328,46236.58375
1060,IXR.AX,8.3M,384371,32634.1896354
1061,IZM.AX,1.0M,689083,10.8905381944
1064,JAL.AX,29.7M,110471,14742.045075
1065,JAT.AX,2.1M,49387,1116.24715278
1066,JBH.AX,1.806B,830693,-
1068,JHX.AX,6.284B,1250630,16209558.8097
1069,JIN.AX,56.4M,55783,146172.677292
1070,JKA.AX,15.5M,700488,68356.4952778
1072,JMB.AX,3.8M,110705,-
1074,JPR.AX,61.4M,39233,16744.6121181
1075,JRL.AX,5.7M,4827,1320.33984375
1076,JRV.AX,2.0M,48302,929.789707477
1078,JVG.AX,615K,26195,0
1079,JYC.AX,15.1M,23557,5375.97024306
1080,KAB.AX,1.1M,2398810,52.3716319444
1081,KAM.AX,158.8M,59215,62870.9758681
1082,KAR.AX,803.3M,869228,3133405.90069
1083,KAS.AX,30.5M,320516,33387.615625
1084,KAT.AX,32.5M,20190,15676.1854167
1085,KBC.AX,37.5M,123971,55123.7578125
1086,KBL.AX,14.5M,247129,11689.4562249
1087,KCN.AX,136.2M,1301680,2145710.55816
1088,KDR.AX,7.3M,461410,74301.9447917
1090,KEY.AX,5.8M,582881,5001.7240625
1091,KFE.AX,9.0M,136515,10360.7333333
1093,KGD.AX,10.1M,39538,4367.40833333
1094,KGL.AX,13.0M,101510,20514.0755152
1096,KIK.AX,2.1M,30885,-
1097,KIS.AX,18.9M,56234,3671.17942708
1098,KKL.AX,1.6M,408904,1438.12654741
1099,KKO.AX,8.3M,77149,13719.95625
1100,KKT.AX,9.8M,53866,3134.21763889
1102,KMD.AX,616.8M,837416,2018231.41812
1103,KME.AX,11.9M,19192,3196.57090278
1107,KNL.AX,10.4M,544111,32990.1188685
1108,KOR.AX,7.1M,81236,3548.41583333
1109,KOV.AX,48.5M,34809,85616.4905556
1110,KPC.AX,38.0M,155628,36010.5775555
1111,KPL.AX,90.8M,67274,46763.4041667
1112,KPR.AX,5.1M,74581,13677.2935417
1113,KRA.AX,2.2M,253210,3965.28
1114,KRB.AX,4.0M,107753,6723.82381944
1115,KRL.AX,30.9M,288921,2628.80576389
1116,KRM.AX,167.9M,334912,117716.438611
1118,KRS.AX,31.0M,240904,51939.9171846
1119,KSC.AX,115.1M,29350,51487.6073438
1120,KSN.AX,1.2M,19998,781.838402778
1121,KSO.AX,446K,70682,37.2460243056
1122,KTA.AX,5.1M,74670,9198.86103889
1123,KTE.AX,2.0M,70644,912.158278955
1127,LAT.AX,25.9M,954235,16710.5550694
1128,LAU.AX,73.0M,71760,23553.3878472
1129,LBL.AX,7.4M,75957,4732.03464128
1130,LBT.AX,13.0M,146584,7910.82225694
1131,LBY.AX,4.5M,250743,17885.2838542
1133,LCM.AX,52.4M,150455,278298.356875
1134,LCR.AX,24.2M,391853,2991.32048611
1135,LCT.AX,18.2M,84995,21196.5578125
1136,LCY.AX,10.0M,89708,5556.77416667
1138,LEG.AX,9.8M,1261670,11568.6390625
1139,LEI.AX,7.531B,617961,22278646.1375
1140,LEP.AX,563.3M,69793,241368.986354
1141,LER.AX,2.9M,7271,287.700989583
1142,LGD.AX,60.1M,148428,46155.9553993
1143,LGM.AX,806K,93364,573.853497701
1144,LGO.AX,1.5M,141402,0
1145,LIC.AX,163.0M,76831,59351.3183854
1147,LIN.AX,1.1M,187731,1044.893125
1148,LIO.AX,3.2M,10061,1076.27208333
1149,LKE.AX,348K,430,10.046875
1150,LKO.AX,30.3M,4364980,2798.24076389
1152,LLC.AX,7.286B,1841300,20107903.2781
1153,LMB.AX,99.9M,640807,193450.132315
1156,LMG.AX,4.1M,245438,3204.44625
1157,LML.AX,12.5M,409488,16621.94625
1158,LMR.AX,5.8M,119893,3002.52934028
1159,LMW.AX,12.0M,11116,12761.4397479
1161,LNG.AX,812.7M,6502020,1429125.60557
1162,LNR.AX,296.3M,744296,181667.306597
1163,LNY.AX,2.8M,245942,1133.91129629
1164,LOM.AX,57.1M,349748,-
1168,LRL.AX,3.0M,132148,13290.6259896
1171,LRS.AX,8.9M,312345,7078.39618056
1172,LSA.AX,14.7M,27275,3489.53320363
1174,LSN.AX,871K,6008,621.244675539
1175,LSR.AX,2.2M,272919,2304.32671614
1177,LSX.AX,33.7M,26518,10994.857802
1178,LTN.AX,60.1M,162618,14071.7791667
1179,LTR.AX,13.9M,336070,3415.80668377
1180,LTX.AX,1.6M,54843,1423.7585441
1182,LYC.AX,264.8M,12574200,2642104.96063
1183,LYL.AX,78.7M,17947,68015.43
1184,MAB.AX,77.2M,53667,-
1186,MAD.AX,109.9M,1415170,364539.790844
1188,MAH.AX,132.0M,1368190,312458.605947
1189,MAK.AX,20.5M,195920,24000.4181771
1192,MAQ.AX,123.5M,7325,80269.4501989
1193,MAR.AX,7.0M,327647,4523.45799831
1194,MAS.AX,11.3M,23448,4327.17224221
1195,MAT.AX,52.6M,231365,34082.4225
1196,MAU.AX,16.7M,10051,1823.48788761
1198,MBC.AX,14.4M,14592,5270.93734612
1199,MBD.AX,1.5M,36386,1303.81854167
1200,MBE.AX,64.6M,2599960,1002330.11444
1201,MBK.AX,4.1M,46509,3045.15333333
1203,MBO.AX,13.9M,71741,5302.88055556
1204,MBT.AX,87K,5275,100.436597222
1205,MCE.AX,109.7M,88110,81869.21875
1206,MCH.AX,2.6M,673,54.6271180556
1208,MCP.AX,104.3M,83578,245473.285446
1209,MCR.AX,158.1M,544352,228619.604914
1210,MCX.AX,184K,8594,432.76375
1211,MDD.AX,5.6M,1328,110.993663194
1212,MDG.AX,20.7M,40920,1169.58402778
1213,MDI.AX,2.1M,53599,6044.21152778
1214,MDL.AX,196.7M,360786,486253.89
1215,MDO.AX,6.5M,123374,1060.05805556
1216,MDS.AX,9.8M,54005,-
1218,MDX.AX,17.7M,24398,1812.71927083
1219,MED.AX,15.1M,34313,3507.92436425
1222,MEH.AX,1.0M,4453,315.00232434
1223,MEI.AX,2.6M,62483,4842.20277778
1224,MEICA.AX,113K,4387,38.6870405124
1225,MEL.AX,21.5M,572257,56747.7774306
1226,MEO.AX,16.3M,1365630,51910.08875
1227,MEP.AX,14.5M,97960,9442.33739583
1229,MEU.AX,3.4M,2175270,20161.0616208
1230,MEY.AX,1.9M,261747,173.443125
1231,MFC.AX,512K,62066,530.455346843
1233,MFG.AX,1.716B,396379,5792579.79919
1234,MGB.AX,2.8M,13281,736.919061311
1235,MGL.AX,33.5M,61332,2268.13911458
1239,MGR.AX,6.699B,10654900,19890867.92
1240,MGS.AX,13.0M,22300,1702.02723782
1241,MGU.AX,4.2M,14160,335.93078125
1242,MGV.AX,6.4M,81748,7919.695
1243,MGX.AX,812.5M,5088860,4510280.56238
1244,MGY.AX,4.8M,329576,4219.47048611
1245,MGZ.AX,2.1M,16586,390.793923611
1246,MHC.AX,4.2M,10420,476.4234375
1247,MHI.AX,18.1M,9320,1793.45295139
1248,MHM.AX,1.6M,89089,5489.74335841
1249,MIN.AX,1.802B,822881,-
1251,MIR.AX,369.8M,12016,113821.491193
1252,MIX.AX,58.0M,252579,62178.55
1253,MIZ.AX,2.0M,10242200,19900.1945559
1254,MKB.AX,140.5M,1324020,375676.719444
1256,MKO.AX,1.9M,48588,1337.69902378
1258,MLA.AX,14.3M,14314,11804.8322515
1259,MLB.AX,138.9M,129391,219229.071615
1261,MLD.AX,326.4M,273717,681902.236256
1262,MLI.AX,8.2M,19107,1213.22791667
1263,MLM.AX,5.1M,77531,2588.8746875
1264,MLS.AX,4.1M,304980,3328.81510305
1265,MLT.AX,2.886B,117636,695910.572328
1266,MLX.AX,411.2M,1569060,270956.377222
1267,MML.AX,390.7M,1540400,3154355.38688
1268,MMR.AX,5.8M,42058,1709.19071641
1269,MMS.AX,703.9M,297106,5896272.66665
1271,MMX.AX,13.1M,57217,10160.8055302
1273,MNB.AX,521K,215158,1781.70198516
1274,MNC.AX,31.5M,1512210,138868.431042
1275,MND.AX,1.480B,307870,7089176.5278
1276,MNE.AX,6.5M,3128960,89233.6349236
1277,MNF.AX,151.8M,86736,160900.279196
1278,MNM.AX,5.7M,335740,8887.65451389
1279,MNW.AX,85.1M,1198610,739234.989271
1280,MNY.AX,110.9M,118464,149268.393681
1282,MOC.AX,352.3M,75304,413161.89783
1283,MOD.AX,5.2M,1009080,10169.6219762
1285,MOL.AX,26.6M,109506,9101.01847222
1286,MOO.AX,5.3M,376863,2184.17527778
1287,MOT.AX,3.0M,7036290,0
1289,MOX.AX,3.2M,97976,1839.5259207
1290,MOY.AX,20.7M,584115,75412.8289063
1292,MOZ.AX,1.7M,1200160,9908.94957043
1293,MPE.AX,3.2M,217533,1433.96883681
1294,MPJ.AX,2.9M,2855460,3291.68572917
1295,MPO.AX,39.5M,369777,100712.025688
1297,MQA.AX,1.647B,1359270,2737570.08729
1298,MQG.AX,17.837B,1114100,-
1299,MRC.AX,58.7M,224809,18195.9737952
1300,MRF.AX,6.2M,761654,25602.6537078
1301,MRM.AX,481.6M,1753010,3524237.91109
1302,MRN.AX,80.6M,5394,12845.6477431
1303,MRP.AX,34.0M,36204,18320.5883508
1304,MRQ.AX,11.3M,26586,5190.06186188
1305,MRR.AX,3.0M,6828,305.822558152
1306,MRX.AX,2.1M,1689850,-
1307,MRY.AX,645K,19271,985.08061156
1308,MSB.AX,1.438B,383627,2127563.8075
1309,MSC.AX,1.3M,9045,350.227031989
1311,MSP.AX,4.4M,9331,823.254444444
1312,MSR.AX,12.4M,411946,22053.2104861
1314,MTA.AX,7.5M,246218,7549.27315972
1315,MTB.AX,1.0M,140836,0
1317,MTE.AX,6.3M,129503,2732.46080474
1318,MTH.AX,2.3M,844549,9572.9712987
1319,MTI.AX,1.1M,324740,0
1320,MTN.AX,2.1M,36546,4266.99423611
1321,MTS.AX,2.512B,0,15124202.3349
1322,MTU.AX,1.061B,612739,4222308.73212
1327,MUM.AX,1.6M,246322,1390.97006944
1328,MUT.AX,98K,293740,8.2352060054
1329,MUX.AX,11.2M,6972,928.900742067
1330,MVP.AX,76.1M,14284,24235.88
1331,MVT.AX,33.6M,95716,15053.2914214
1334,MWR.AX,4.6M,7336,12806.290434
1335,MWS.AX,937K,98842,2559.28320793
1336,MXI.AX,173.0M,176412,351841.52776
1338,MXR.AX,2.6M,978025,0
1339,MYA.AX,56.5M,867895,41382.8951464
1340,MYE.AX,32.8M,154469,73201.641875
1341,MYG.AX,13.0M,562811,23158.67125
1342,MYN.AX,1.0M,703,181.291493056
1343,MYR.AX,1.253B,5534300,-
1344,MYS.AX,413.2M,72467,251549.116111
1345,MYX.AX,481.8M,1253480,933709.160417
1346,MZI.AX,23.0M,2626130,31081.6472857
1347,MZM.AX,7.1M,18571,1950.29027778
1349,NAE.AX,5.2M,82349,3901.67473012
1350,NAG.AX,8.5M,81932,5430.32826389
1351,NAM.AX,35.7M,46359,8862.38033092
1352,NAN.AX,203.9M,303409,285827.173802
1354,NBL.AX,15.1M,47427,10809.3926562
1355,NCC.AX,20.0M,21058,84965.2165625
1356,NCK.AX,219.5M,38606,118341.788628
1357,NCM.AX,8.188B,3630930,52151725.067
1358,NCO.AX,517K,10846,131.466666667
1359,NCR.AX,10.0M,474701,47172.172776
1361,NDO.AX,67.6M,2789640,119302.858125
1362,NEA.AX,146.9M,849050,577653.1425
1363,NEN.AX,7.7M,5422320,1028140.7808
1365,NEU.AX,124.0M,2260170,372935.465
1366,NFE.AX,67.8M,173765,88407.738572
1369,NGE.AX,7.6M,744931,12656.2578125
1370,NGF.AX,107.2M,72640,-
1372,NGY.AX,5.7M,48659,3528.28263976
1373,NHC.AX,2.160B,204355,-
1374,NHF.AX,1.411B,372957,1064396.2217
1375,NHH.AX,18.4M,45,35.9141543706
1376,NHO.AX,1.7M,93382,1056.74489076
1377,NIO.AX,1.7M,49086,186.166732666
1378,NKP.AX,47.2M,108598,12663.915816
1380,NLS.AX,1.5M,265015,1553.28472222
1381,NME.AX,918K,19502,376.16012121
1383,NMI.AX,32.8M,265804,62460.8038542
1385,NML.AX,3.6M,188404,3665.86848958
1386,NMS.AX,75.8M,130334,5737.93484961
1387,NOD.AX,12.5M,306806,18362.8749826
1388,NOE.AX,78.9M,24015,4332.60152778
1389,NPX.AX,574.6M,1964,75537.7496893
1390,NRR.AX,3.0M,100142,1554.41471393
1391,NRT.AX,24.2M,315598,100225.323634
1392,NRU.AX,542K,1612290,4897.59171875
1393,NSE.AX,42.7M,375495,81779.5584442
1394,NSL.AX,3.0M,285444,3807.89052083
1395,NSP.AX,10.8M,40095,2208.70086806
1396,NST.AX,544.0M,2916910,2962459.68461
1397,NSX.AX,10.2M,827,205.484340834
1398,NTC.AX,90.8M,526648,120428.826966
1400,NTM.AX,1.3M,62211,1389.72040771
1401,NTU.AX,71.2M,121100,30559.6913965
1403,NUF.AX,1.243B,766520,3420916.92085
1405,NVG.AX,835K,344198,-
1406,NVI.AX,20.0M,11725,-
1407,NVT.AX,2.683B,598563,5414546.35371
1408,NWE.AX,9.9M,616621,16961.6366798
1409,NWF.AX,26.6M,3110,416.926602503
1410,NWH.AX,267.7M,1576730,2455636.68609
1411,NWR.AX,1.3M,80594,1591.49584201
1412,NWS.AX,10.596B,208015,-
1413,NWSLV.AX,10.891B,36492,733108.024827
1414,NWT.AX,171.5M,1052910,527100.373961
1415,NXM.AX,3.4M,29599,2105.80225694
1416,NXR.AX,1.3M,1025790,6700.93197917
1417,NXS.AX,17.3M,2665480,142608.038438
1418,NXT.AX,316.4M,563259,1044685.18138
1419,NYO.AX,2.6M,64918,568.699201389
1420,NZO.AX,311.8M,13175,11157.116437
1421,OBJ.AX,114.6M,15508900,368627.587266
1422,OBL.AX,6.6M,1106580,14051.1771875
1423,OBS.AX,67.0M,64592,48702.0175
1425,OCL.AX,105.0M,50828,20158.5859375
1426,OCP.AX,48.5M,920,6342.13708442
1428,ODN.AX,407K,112356,0
1429,ODY.AX,4.2M,272257,1504.6721875
1430,OEC.AX,7.2M,46897,8856.18732639
1431,OEG.AX,4.8M,45085,4559.89213542
1432,OEL.AX,106.3M,1176790,118485.744495
1433,OEQ.AX,4.3M,3596,5311.49043066
1434,OEX.AX,48.6M,1362390,83552.9960069
1435,OGC.AX,952.8M,539115,1886495.17
1436,OGH.AX,17.9M,182662,11190.7326837
1437,OGL.AX,5.4M,79221,470.939114583
1438,OGX.AX,8.4M,90090,11583.534124
1439,OGY.AX,9.7M,438636,14947.49125
1441,OIL.AX,5.9M,54929,2871.44415558
1442,OKJ.AX,1.9M,12364,699.335273153
1444,OKN.AX,117.0M,56798,158138.67559
1446,OLH.AX,7.6M,11235,387.999517915
1447,OMH.AX,292.6M,329464,142203.943646
1449,ONC.AX,50.3M,45904,23999.1638229
1452,ONT.AX,142.1M,10350,55473.0999811
1453,OPG.AX,6.5M,2114,1128.48666667
1455,ORD.AX,1.7M,1316080,4833.04916667
1456,ORE.AX,310.3M,150880,452530.577642
1457,ORG.AX,16.100B,2054200,33193361.5625
1458,ORH.AX,2.0M,497363,2677.97796181
1459,ORI.AX,7.133B,1125150,28688185.0927
1460,ORL.AX,168.0M,42067,317633.993056
1461,ORM.AX,1.6M,3739,74.5319791667
1462,ORN.AX,9.2M,155083,11233.7890625
1464,ORO.AX,3.0M,2383750,0
1465,ORR.AX,6.5M,140253,5473.52834834
1466,ORS.AX,6.5M,185462,9508.82236111
1467,ORX.AX,807K,18246,434.821232417
1468,OSH.AX,13.071B,4064950,34004264.4589
1469,OSP.AX,71.5M,57812,34460.2267179
1470,OTC.AX,21.2M,458854,49513.4909722
1471,OTE.AX,1.2M,911875,0
1472,OTH.AX,39.0M,160234,129160.732856
1473,OTI.AX,10.1M,5361,796.838854167
1474,OUM.AX,233K,32625,24.7294444444
1475,OVL.AX,1.7M,88777,1825.93447083
1476,OVR.AX,1.6M,322170,2236.48333333
1477,OXX.AX,24.6M,18933,7270.28390625
1478,OZB.AX,1.2M,645868,0
1479,OZG.AX,75.5M,283305,63996.7560456
1480,OZL.AX,1.274B,2170190,-
1481,PAA.AX,14.4M,2948140,78315.9463889
1482,PAB.AX,15.8M,1881670,234140.068125
1484,PAN.AX,253.9M,2643910,642867.997552
1486,PAY.AX,122.0M,136,212.311633753
1487,PBD.AX,73.1M,1398600,56904.5427937
1488,PBG.AX,483.8M,4080030,-
1489,PBP.AX,23.3M,16280,16281.6063773
1490,PBT.AX,89.5M,1524990,644295.515022
1491,PCL.AX,28.8M,5008520,149768.017188
1492,PCP.AX,26.6M,7829,2672.95381944
1493,PDI.AX,1.8M,308050,4960.85063962
1494,PDM.AX,1.3M,233812,398.335833333
1495,PDN.AX,284.5M,4814480,4060804.42148
1496,PDY.AX,16.6M,12327500,32912.8570833
1497,PDZ.AX,60.3M,287708,60191.9029688
1498,PEA.AX,173.4M,62106,35242.48713
1499,PEC.AX,2.0M,8717,897.20296875
1500,PEH.AX,5.7M,16988,1076.5525387
1501,PEK.AX,18.2M,151140,23889.8092882
1502,PEL.AX,965K,56040,331.880121528
1504,PEN.AX,74.8M,3870490,110631.242661
1506,PEX.AX,15.2M,64072,18552.6423611
1507,PFG.AX,19.1M,89556,18884.0391867
1508,PFL.AX,155.1M,68805,98608.4823608
1509,PFM.AX,4.9M,62,209.361477936
1510,PGC.AX,19.8M,117875,27560.1929167
1511,PGI.AX,30.0M,629909,47391.709027
1512,PGL.AX,44.8M,19916,9530.38281021
1513,PGM.AX,5.3M,37853,3261.18940972
1514,PGO.AX,2.9M,4905,988.971006009
1515,PGS.AX,9.7M,432267,8348.95356485
1517,PHG.AX,61.4M,168600,29196.4882424
1518,PHI.AX,90.8M,336,1813.81467261
1519,PHK.AX,10.7M,68081,2343.3699833
1522,PIE.AX,4.8M,132873,3244.68833705
1524,PIM.AX,5.1M,2920960,9195.98273101
1525,PIO.AX,6.1M,235392,4163.32
1526,PIR.AX,644.9M,1462810,1306239.20087
1528,PKO.AX,1.9M,110513,2201.69923039
1529,PKR.AX,5.9M,6330,1142.15625
1532,PLD.AX,3.2M,1147290,4995.35045884
1533,PLH.AX,2.7M,25004,2582.89038194
1534,PLS.AX,7.7M,513889,3379.82184028
1535,PLV.AX,9.5M,696877,38794.5655206
1537,PMC.AX,402.1M,39910,545445.846466
1538,PME.AX,86.4M,59056,20658.0639452
1539,PMP.AX,142.5M,257070,102934.801979
1540,PMQ.AX,2.3M,30075,2260.29967014
1541,PMR.AX,26.1M,78,1342.8328125
1542,PMV.AX,1.340B,325801,2719796.97977
1543,PNA.AX,1.348B,4825620,7913226.50781
1544,PNE.AX,403K,436288,65.3420223481
1545,PNL.AX,52.5M,82605,25142.7236101
1546,PNN.AX,1.4M,35311,874.0875
1547,PNO.AX,2.0M,457606,0
1548,PNR.AX,17.6M,115479,5820.38670133
1549,PNW.AX,16.4M,149827,11108.7364583
1550,PNX.AX,2.1M,36284,990.139890842
1551,POH.AX,91.8M,453066,73390.5873437
1552,POK.AX,4.2M,108507,8187.98270833
1553,POS.AX,32.8M,822941,39206.0829514
1554,POZ.AX,1.9M,99598,1494.89476765
1555,PPC.AX,585.1M,216973,339663.139861
1556,PPG.AX,101.9M,147724,49810.3136806
1557,PPK.AX,34.4M,16318,33079.2057292
1559,PPP.AX,41.8M,242013,17835.155111
1560,PPS.AX,200.1M,347119,68355.089754
1561,PPT.AX,2.105B,128030,-
1562,PPX.AX,23.2M,574555,33323.5039583
1563,PPY.AX,2.1M,22673,579.009375
1564,PRA.AX,4.8M,1086970,12692.9084722
1566,PRG.AX,324.0M,140466,520405.304097
1568,PRL.AX,70.9M,290938,82803.0539247
1570,PRO.AX,23.8M,15194,23680.7222396
1571,PRR.AX,50.4M,5322920,320368.865278
1572,PRT.AX,377.3M,706237,486578.386354
1573,PRU.AX,231.7M,4555860,2629891.6551
1575,PRW.AX,510K,761634,425.99375
1576,PRY.AX,2.298B,1610440,8646981.57703
1577,PSA.AX,23.1M,89518,9342.40877395
1578,PSC.AX,3.0M,401596,3343.91833333
1579,PSF.AX,5.7M,214911,2295.42535425
1580,PSH.AX,4.5M,2842,1440.46641759
1581,PSP.AX,443K,178346,188.784375
1582,PSY.AX,22.7M,1051410,278272.357031
1583,PTB.AX,9.5M,5297,1667.808125
