Ticker,MarketCap,Turnover
L1O.DE,12.7M,1836.41130232
L5A.DE,1.131B,119747.094624
LEG.DE,2.599B,4607965.18436
LEI.DE,187.2M,67014.0557763
LEO.DE,1.905B,10234715.5049
LHA.DE,7.370B,55797985.1901
LHL.DE,10.011B,160896.145796
LIN.DE,28.562B,64552875.3132
LLD.DE,68.450B,142028.718858
LO3.DE,4.122B,5110.65732339
LOEK.DE,2.7M,136645.256108
LPK.DE,324.2M,2453824.24334
LSPN.DE,47.934B,0
LSPP.DE,3.933B,0
LSX.DE,43.9M,52556.4955838
LUS.DE,32.4M,69644.6818333
LXS.DE,4.052B,40034988.6404
LYI.DE,184.3M,36150.4991509
M3B.DE,22.7M,34284.8115391
M3V.DE,24.6M,43893.1646505
M4N.DE,44.7M,19505.2333993
M5Z.DE,381.5M,1385418.77856
M7U.DE,21.8M,24875.0174542
MA1.DE,15.2M,13744.3510443
MAK.DE,7.7M,694.815286847
MAN.DE,13.230B,7274596.79986
MBB.DE,166.2M,77727.6358607
MBK.DE,34.8M,14453.9414611
MBQ.DE,157.0M,212493.998074
MCE.DE,3.3M,560.09850037
MDN.DE,746.2M,8980.09506136
MDS.DE,4.013B,21392.1526409
MDT.DE,46.945B,49297.2509585
MED.DE,194.8M,6023.32263091
MEO.DE,10.399B,31393542.6337
MF6.DE,137.6M,99285.2174157
MGN.DE,156.0M,213194.158778
MGX.DE,29.1M,17610.4530383
MHH.DE,24.3M,7076.73403827
MJT.DE,45.3M,0
MKAN.DE,33.3M,38181.7315873
ML2.DE,34.0M,55125.6552604
MLL.DE,39.8M,4232.43481382
MLP.DE,522.6M,235797.982301
MME.DE,111.8M,2341.95926192
MMM.DE,68.699B,0
MNSN.DE,190.1M,2007.39260688
MOR.DE,1.765B,6312555.1937
MOS.DE,883.4M,8300.55103806
MPCK.DE,21.9M,4444.27662331
MPI.DE,28.6M,0
MR5.DE,4.6M,19805.8799573
MRK.DE,27.684B,64164794.3994
MTX.DE,3.371B,8926886.32969
MU4.DE,14.4M,6199.3864487
MUB.DE,324.9M,53638.3651547
MUM.DE,93.7M,46222.8911434
MUV2.DE,27.876B,102270985.257
MVV1.DE,1.532B,40718.5623526
MWB.DE,8.8M,457.060625689
MXH.DE,114.9M,114429.947042
MYM.DE,1.730B,18658.9242285
MZX.DE,62.1M,47925.6731289
N1M.DE,89.0M,4310.7855502
N1N.DE,1.5M,1311.36947883
N2F.DE,10.6M,10263.2491028
N3Y.DE,2.277B,287.075948026
N7E.DE,16.6M,730.509850999
N7G.DE,108.1M,210969.508101
NBG6.DE,841.0M,18487.4763397
NC2B.DE,57.774B,3185.35344269
NC5.DE,3.4M,3786.29064617
NDA.DE,1.713B,8207876.57826
NDX1.DE,1.310B,13316207.79
NEM.DE,686.3M,493006.548607
NESR.DE,180.4B,1831538.91199
NF7K.DE,210K,212.470412011
NGLB.DE,23.204B,96809.2276396
NK2A.DE,107.6M,856.2640625
NKE.DE,49.088B,45807.8055006
NLB1.DE,1.345B,1821.00185368
NNNC.DE,475.1B,0
NNS.DE,17.4M,14748.7814989
NNX.DE,163K,489.994537911
NOEJ.DE,1.304B,2699896.18567
NOH1.DE,8.238B,9571.80931706
NOT.DE,162.0B,769016.161097
NSU.DE,26.933B,50828.256831
NTG.DE,88.8M,66077.4826771
NW3.DE,70.1M,0
NWT.DE,203.3B,25404.6884333
NXI.DE,14.3M,13688.0451848
NXU.DE,177.9M,73124.313685
O1BC.DE,509.0M,785653.877908
O2C.DE,918.4M,3751261.7389
O2D.DE,6.798B,6069218.57119
O3P.DE,2.410B,52553.3525594
O3S.DE,40.4M,1068.75270108
O4B.DE,255.0M,1787.13709494
O5G.DE,236.0M,15028.7513473
O5H.DE,10.8M,11457.1547767
OAL.DE,5.8M,3209.19867082
OBH.DE,3.565B,20047.0562665
OBS.DE,27.0M,12629.3265174
OCI1.DE,10.566B,6453.14630346
OEWA.DE,4.999B,51250.9259482
OHB.DE,394.2M,235440.917477
OHT.DE,20.6M,14023.5767581
OKL.DE,6.278B,2729.43944637
OMV.DE,10.810B,108504.515187
OPC.DE,60.453B,2943.58010417
OSP2.DE,144.2M,88770.4724437
OSR.DE,3.390B,14980938.7114
P01.DE,20.1M,0
P1Z.DE,609.3M,923466.818719
P2G1.DE,977.3M,21526.611789
P4I.DE,4.569B,1300.35317068
P4O.DE,11.7M,22900.2667137
P4T.DE,25.0M,1851.55646785
PA2.DE,1.676B,21776.166044
PA8.DE,85.7M,824089.960732
PC6.DE,166.0B,17447.5545876
PDA.DE,1.3M,696.329264303
PEP.DE,98.847B,14595.9690347
PFV.DE,788.4M,1909145.73253
PGN.DE,64.5M,88308.3154357
PHBN.DE,7.563B,5867.48344553
PIL3.DE,5.826B,9907.35820664
PJXC.DE,71.484B,5228.84762172
PND.DE,4.122B,4236.17387651
PNE3.DE,162.4M,887423.799513
PNG.DE,69.4M,114491.380963
POC.DE,23.684B,21481.9810928
PQL.DE,133.7M,4623.04542988
PRA.DE,1.3M,33526.5197738
PRC.DE,3.9M,3764.13410129
PS4.DE,21.8M,264376.410585
PSAN.DE,203.3M,363263.297649
PSM.DE,7.124B,26262721.5967
PT8.DE,28.7M,21871.1292344
PUI.DE,501.0M,92423.6702964
PUM.DE,3.107B,2021386.53648
PUS.DE,154.9M,158591.648133
PUT2.DE,14.7M,1482.56073415
PV3A.DE,95.1M,0
PWO.DE,160.9M,87609.9111535
PZS.DE,50.2M,20555.8436302
QB7.DE,59.1M,2437.911101
QIA.DE,4.158B,6816213.56601
QSC.DE,401.0M,2554295.94125
R1T.DE,183.2M,145190.167959
R3Q.DE,1.201B,3181.01334652
R6C.DE,189.9B,1489193.19534
R6C3.DE,200.4B,126460.242608
RAA.DE,2.675B,1465521.5096
RAD.DE,972.6M,17153.2395664
RAE.DE,148.9M,1373.23214132
RAW.DE,6.205B,122794.225994
RCMN.DE,23.6M,0
REB.DE,17.2M,1118.16767962
REP.DE,25.377B,121278.612279
RGR1.DE,5.088B,1168.2334934
RHK.DE,3.297B,8192461.70848
RHM.DE,1.962B,8135031.2045
RHO5.DE,182.0B,704342.06544
RIO1.DE,72.928B,534835.263126
RO5K.DE,12.8M,3252.07686604
ROH.DE,248.8M,1048.6722336
RPL.DE,6.936B,12100.6078843
RQX.DE,6.7M,1494.76631241
RSI.DE,484.7M,31562.606525
RSL2.DE,259.4M,314035.194569
RSTA.DE,511.5M,519814.22565
RTC.DE,17.5M,13797.1675391
RTM3.DE,1.2M,569.451847832
RWE.DE,19.168B,91230092.9031
RYS1.DE,45.000B,114421.788239
S4A.DE,73.9M,156519.801334
S4K.DE,17.1M,842.724637174
S92.DE,964.5M,3102467.86462
S9P2.DE,3.847B,9877.81341363
SAC.DE,20.0M,19276.3757637
SAG.DE,3.4M,60296.1064757
SAP.DE,67.194B,157287873.13
SAX.DE,758.9M,577973.940827
SAZ.DE,2.081B,13805908.7129
SBS.DE,443.3M,270090.312915
SC2.DE,4.561B,3941.73010381
SCE.DE,95.9M,61868.6888885
SCL.DE,112.6B,26628.9442062
SCO.DE,10.7M,2412.04110572
SCUN.DE,753.2M,73374.1713205
SDF.DE,4.551B,64461647.6706
SFD1.DE,3.8M,3523.66478178
SFO.DE,6.8M,5842.907197
SFQ.DE,535.9M,1668058.35465
SFT.DE,64.818B,133266.288475
SFX.DE,18.1M,10520.1491571
SGJH.DE,2.272B,2752.22182735
SGL.DE,1.687B,3082964.5343
SHF.DE,50.0M,20691.3985124
SHWK.DE,17.7M,35580.0439068
SIE.DE,81.651B,196757623.609
SII.DE,6.720B,82176.3852874
SIS.DE,110.7M,75977.8452758
SIX2.DE,1.420B,856735.771783
SK1A.DE,60.0M,143993.15089
SKB.DE,202.8M,121399.403862
SKYD.DE,5.868B,14436208.1182
SLL.DE,1.456B,19352.5997094
SLT.DE,327.8M,389847.808424
SLW.DE,5.543B,8174.49733992
SMHN.DE,164.9M,627430.133228
SMK.DE,14.8M,9646.55076067
SMN1.DE,18.0M,7806.82554577
SMWN.DE,17.7M,2239.90970108
SNG.DE,125.6M,270999.5686
SOBA.DE,134.4B,70449.9194057
SON1.DE,12.738B,163552.720331
SOW.DE,2.083B,7665718.54199
SPM.DE,26.9M,11415.641813
SPR.DE,4.453B,7063900.81087
SRB.DE,43.060B,100706.39833
SRT.DE,1.685B,41084.4172546
ST5.DE,91.3M,69380.997269
SUL1.DE,3.653B,4643.52234375
SUR.DE,465.3M,297712.534795
SVE.DE,35.5M,8945.39448132
SVJ.DE,25.162B,124927.50407
SW1.DE,244.3M,647058.769699
SWA.DE,109.3M,58329.508447
SWJ.DE,22.318B,4797.57653061
SWW.DE,3.8M,3147.64874565
SY1.DE,4.597B,8428100.13942
SYT.DE,99.3M,173541.579979
SYZ.DE,78.0M,97040.8587035
SZG.DE,1.672B,7614703.72527
SZU.DE,3.056B,15285594.2958
SZZ.DE,37.9M,41812.7624691
T3T.DE,16.4M,9590.57549763
T5O.DE,99.6M,171924.4585
TA1.DE,3.114B,37213.5294118
TCG.DE,2.376B,313817.861032
TCO.DE,29.151B,94777.2537596
TEG.DE,1.178B,2752996.74615
TFA.DE,201.2M,125585.732007
TGH.DE,160.7M,16181.3196548
TGR.DE,26.589B,10125.7913552
TGT.DE,109.0M,65927.3026733
TIM.DE,408.9M,1293573.64742
TIN.DE,19.8M,22514.2471595
TKA.DE,12.015B,51064231.1897
TL0.DE,21.616B,1296739.08391
TLI.DE,7.1M,1534.71262758
TLX.DE,6.379B,0
TNE5.DE,56.345B,293643.991107
TOM.DE,138.2B,117731.445388
TPE.DE,51.1M,34188.8991264
TPN.DE,30.0M,7690.54135957
TQI.DE,18.066B,85131.6429814
TSI.DE,7.557B,5629.21689046
TTI.DE,360.0M,847673.930971
TTK.DE,909.9M,521929.5356
TTR1.DE,56.6M,117217.533131
TUI1.DE,2.863B,9790308.67082
TV0.DE,15.0M,8002.67901472
UBRA.DE,50.715B,392600.697747
UHR.DE,23.971B,59806.3709494
ULC.DE,10.1M,6410.98044502
UMS.DE,47.1M,41989.5032825
UP2.DE,38.5M,14520.9374486
UP7.DE,29.3M,15481.3626337
URH.DE,5.0M,153.9671875
US5.DE,101.4M,23599.1060206
USE.DE,55.3M,40136.7258977
UTDI.DE,6.227B,10317657.6938
UUU.DE,22.4M,11462.9038707
UZU.DE,128.0M,19798.8110852
V33.DE,41.9M,14261.537298
V3S.DE,14.1M,4928.53311392
V3V.DE,15.9M,46296.3921675
V6C.DE,111.1M,112892.170655
VAS.DE,5.986B,52061.1071235
VBH.DE,128.0M,4632.44185151
VBK.DE,122.0M,108400.233364
VG8.DE,21.6M,15943.7030164
VIA.DE,364K,11503.8531363
VIH.DE,304.8M,185960.701528
VOS.DE,880.8M,1934092.54726
VOW.DE,88.069B,13487137.3673
VSC.DE,48.4M,38861.8840356
VSJ.DE,51.3M,52255.6009874
VT9.DE,350.8M,308645.908615
VWA.DE,23.8M,1657.21128451
VWD.DE,70.1M,684.34656256
VWS.DE,7.821B,1143522.49554
W8V.DE,93.561B,7374.78317957
WAC.DE,1.185B,422481.138723
WCH.DE,4.188B,11112276.4236
WDI.DE,3.884B,9180980.88871
WEG1.DE,93.9M,21133.83001
WFM.DE,10.627B,22194.657429
WGF1.DE,178.5M,17750.8536965
WGN.DE,52.460B,6448.65916955
WHR.DE,8.007B,0
WI4.DE,5.175B,131.090954029
WIB.DE,1.400B,64896.2976839
WIG1.DE,7.0M,16763.58173
WIN.DE,1.251B,6551306.15626
WL6.DE,23.8M,85019.554157
WLV2.DE,197.3M,34243.892719
WO8.DE,3.6M,4834.21746818
WSOK.DE,3.4M,1198.16799426
WSU.DE,157.4M,35718.3781788
WSV2.DE,4.870B,5394.03693913
WUG.DE,108.2M,12774.541062
WUW.DE,1.754B,59721.6918471
XAE1.DE,11.5M,11394.0086483
XCI.DE,24.807B,363.628751501
XMY.DE,33.0M,37133.6382416
XNH.DE,395K,0
XONA.DE,320.6B,215785.296827
YB1.DE,22.5M,17617.5749724
YOC.DE,5.6M,31487.8789937
YSN.DE,124.5M,22927.8459236
YZCA.DE,2.816B,429.372484288
ZCH.DE,28.569B,956.055151472
