Ticker,MarketCap,Turnover
JHX.AX,6.284B,16209558.8097
JIN.AX,56.4M,146172.677292
JKA.AX,15.5M,68356.4952778
JMB.AX,3.8M,0
JPR.AX,61.4M,16744.6121181
JRL.AX,5.7M,1320.33984375
JRV.AX,2.0M,929.789707477
JVG.AX,615K,0
JYC.AX,15.1M,5375.97024306
KAB.AX,1.1M,52.3716319444
KAM.AX,158.8M,62870.9758681
KAR.AX,803.3M,3133405.90069
KAS.AX,30.5M,33387.615625
KAT.AX,32.5M,15676.1854167
KBC.AX,37.5M,55123.7578125
KBL.AX,14.5M,11689.4562249
KCN.AX,136.2M,2145710.55816
KDR.AX,7.3M,74301.9447917
KEY.AX,5.8M,5001.7240625
KFE.AX,9.0M,10360.7333333
KGD.AX,10.1M,4367.40833333
KGL.AX,13.0M,20514.0755152
KIK.AX,2.1M,0
KIS.AX,18.9M,3671.17942708
KKL.AX,1.6M,1438.12654741
KKO.AX,8.3M,13719.95625
KKT.AX,9.8M,3134.21763889
KMD.AX,616.8M,2018231.41812
KME.AX,11.9M,3196.57090278
KNL.AX,10.4M,32990.1188685
KOR.AX,7.1M,3548.41583333
KOV.AX,48.5M,85616.4905556
KPC.AX,38.0M,36010.5775555
KPL.AX,90.8M,46763.4041667
KPR.AX,5.1M,13677.2935417
KRA.AX,2.2M,3965.28
KRB.AX,4.0M,6723.82381944
KRL.AX,30.9M,2628.80576389
KRM.AX,167.9M,117716.438611
KRS.AX,31.0M,51939.9171846
KSC.AX,115.1M,51487.6073438
KSN.AX,1.2M,781.838402778
KSO.AX,446K,37.2460243056
KTA.AX,5.1M,9198.86103889
KTE.AX,2.0M,912.158278955
LAT.AX,25.9M,16710.5550694
LAU.AX,73.0M,23553.3878472
LBL.AX,7.4M,4732.03464128
LBT.AX,13.0M,7910.82225694
LBY.AX,4.5M,17885.2838542
LCM.AX,52.4M,278298.356875
LCR.AX,24.2M,2991.32048611
LCT.AX,18.2M,21196.5578125
LCY.AX,10.0M,5556.77416667
LEG.AX,9.8M,11568.6390625
LEI.AX,7.531B,22278646.1375
LEP.AX,563.3M,241368.986354
LER.AX,2.9M,287.700989583
LGD.AX,60.1M,46155.9553993
LGM.AX,806K,573.853497701
LGO.AX,1.5M,0
LIC.AX,163.0M,59351.3183854
LIN.AX,1.1M,1044.893125
LIO.AX,3.2M,1076.27208333
LKE.AX,348K,10.046875
LKO.AX,30.3M,2798.24076389
LLC.AX,7.286B,20107903.2781
LMB.AX,99.9M,193450.132315
LMG.AX,4.1M,3204.44625
LML.AX,12.5M,16621.94625
LMR.AX,5.8M,3002.52934028
LMW.AX,12.0M,12761.4397479
LNG.AX,812.7M,1429125.60557
LNR.AX,296.3M,181667.306597
LNY.AX,2.8M,1133.91129629
LOM.AX,57.1M,0
LRL.AX,3.0M,13290.6259896
LRS.AX,8.9M,7078.39618056
LSA.AX,14.7M,3489.53320363
LSN.AX,871K,621.244675539
LSR.AX,2.2M,2304.32671614
LSX.AX,33.7M,10994.857802
LTN.AX,60.1M,14071.7791667
LTR.AX,13.9M,3415.80668377
LTX.AX,1.6M,1423.7585441
LYC.AX,264.8M,2642104.96063
LYL.AX,78.7M,68015.43
MAB.AX,77.2M,0
MAD.AX,109.9M,364539.790844
MAH.AX,132.0M,312458.605947
MAK.AX,20.5M,24000.4181771
MAQ.AX,123.5M,80269.4501989
MAR.AX,7.0M,4523.45799831
MAS.AX,11.3M,4327.17224221
MAT.AX,52.6M,34082.4225
MAU.AX,16.7M,1823.48788761
MBC.AX,14.4M,5270.93734612
MBD.AX,1.5M,1303.81854167
MBE.AX,64.6M,1002330.11444
MBK.AX,4.1M,3045.15333333
MBO.AX,13.9M,5302.88055556
MBT.AX,87K,100.436597222
MCE.AX,109.7M,81869.21875
MCH.AX,2.6M,54.6271180556
MCP.AX,104.3M,245473.285446
MCR.AX,158.1M,228619.604914
MCX.AX,184K,432.76375
MDD.AX,5.6M,110.993663194
MDG.AX,20.7M,1169.58402778
MDI.AX,2.1M,6044.21152778
MDL.AX,196.7M,486253.89
MDO.AX,6.5M,1060.05805556
MDS.AX,9.8M,0
MDX.AX,17.7M,1812.71927083
MED.AX,15.1M,3507.92436425
MEH.AX,1.0M,315.00232434
MEI.AX,2.6M,4842.20277778
MEICA.AX,113K,38.6870405124
MEL.AX,21.5M,56747.7774306
MEO.AX,16.3M,51910.08875
MEP.AX,14.5M,9442.33739583
MEU.AX,3.4M,20161.0616208
MEY.AX,1.9M,173.443125
MFC.AX,512K,530.455346843
MFG.AX,1.716B,5792579.79919
MGB.AX,2.8M,736.919061311
MGL.AX,33.5M,2268.13911458
MGR.AX,6.699B,19890867.92
MGS.AX,13.0M,1702.02723782
MGU.AX,4.2M,335.93078125
MGV.AX,6.4M,7919.695
MGX.AX,812.5M,4510280.56238
MGY.AX,4.8M,4219.47048611
MGZ.AX,2.1M,390.793923611
MHC.AX,4.2M,476.4234375
MHI.AX,18.1M,1793.45295139
MHM.AX,1.6M,5489.74335841
MIN.AX,1.802B,0
MIR.AX,369.8M,113821.491193
MIX.AX,58.0M,62178.55
MIZ.AX,2.0M,19900.1945559
MKB.AX,140.5M,375676.719444
MKO.AX,1.9M,1337.69902378
MLA.AX,14.3M,11804.8322515
MLB.AX,138.9M,219229.071615
MLD.AX,326.4M,681902.236256
MLI.AX,8.2M,1213.22791667
MLM.AX,5.1M,2588.8746875
MLS.AX,4.1M,3328.81510305
MLT.AX,2.886B,695910.572328
MLX.AX,411.2M,270956.377222
MML.AX,390.7M,3154355.38688
MMR.AX,5.8M,1709.19071641
MMS.AX,703.9M,5896272.66665
MMX.AX,13.1M,10160.8055302
MNB.AX,521K,1781.70198516
MNC.AX,31.5M,138868.431042
MND.AX,1.480B,7089176.5278
MNE.AX,6.5M,89233.6349236
MNF.AX,151.8M,160900.279196
MNM.AX,5.7M,8887.65451389
MNW.AX,85.1M,739234.989271
MNY.AX,110.9M,149268.393681
MOC.AX,352.3M,413161.89783
MOD.AX,5.2M,10169.6219762
MOL.AX,26.6M,9101.01847222
MOO.AX,5.3M,2184.17527778
MOT.AX,3.0M,0
MOX.AX,3.2M,1839.5259207
MOY.AX,20.7M,75412.8289063
MOZ.AX,1.7M,9908.94957043
MPE.AX,3.2M,1433.96883681
MPJ.AX,2.9M,3291.68572917
MPO.AX,39.5M,100712.025688
MQA.AX,1.647B,2737570.08729
MQG.AX,17.837B,0
MRC.AX,58.7M,18195.9737952
MRF.AX,6.2M,25602.6537078
MRM.AX,481.6M,3524237.91109
MRN.AX,80.6M,12845.6477431
MRP.AX,34.0M,18320.5883508
MRQ.AX,11.3M,5190.06186188
MRR.AX,3.0M,305.822558152
MRX.AX,2.1M,0
MRY.AX,645K,985.08061156
MSB.AX,1.438B,2127563.8075
MSC.AX,1.3M,350.227031989
MSP.AX,4.4M,823.254444444
MSR.AX,12.4M,22053.2104861
MTA.AX,7.5M,7549.27315972
MTB.AX,1.0M,0
MTE.AX,6.3M,2732.46080474
MTH.AX,2.3M,9572.9712987
MTI.AX,1.1M,0
MTN.AX,2.1M,4266.99423611
MTS.AX,2.512B,15124202.3349
MTU.AX,1.061B,4222308.73212
MUM.AX,1.6M,1390.97006944
MUT.AX,98K,8.2352060054
MUX.AX,11.2M,928.900742067
MVP.AX,76.1M,24235.88
MVT.AX,33.6M,15053.2914214
MWR.AX,4.6M,12806.290434
MWS.AX,937K,2559.28320793
MXI.AX,173.0M,351841.52776
MXR.AX,2.6M,0
MYA.AX,56.5M,41382.8951464
MYE.AX,32.8M,73201.641875
MYG.AX,13.0M,23158.67125
MYN.AX,1.0M,181.291493056
MYR.AX,1.253B,0
MYS.AX,413.2M,251549.116111
MYX.AX,481.8M,933709.160417
MZI.AX,23.0M,31081.6472857
MZM.AX,7.1M,1950.29027778
NAE.AX,5.2M,3901.67473012
NAG.AX,8.5M,5430.32826389
NAM.AX,35.7M,8862.38033092
NAN.AX,203.9M,285827.173802
NBL.AX,15.1M,10809.3926562
NCC.AX,20.0M,84965.2165625
NCK.AX,219.5M,118341.788628
NCM.AX,8.188B,52151725.067
NCO.AX,517K,131.466666667
NCR.AX,10.0M,47172.172776
NDO.AX,67.6M,119302.858125
NEA.AX,146.9M,577653.1425
NEN.AX,7.7M,1028140.7808
NEU.AX,124.0M,372935.465
NFE.AX,67.8M,88407.738572
NGE.AX,7.6M,12656.2578125
NGF.AX,107.2M,0
NGY.AX,5.7M,3528.28263976
NHC.AX,2.160B,0
NHF.AX,1.411B,1064396.2217
NHH.AX,18.4M,35.9141543706
NHO.AX,1.7M,1056.74489076
NIO.AX,1.7M,186.166732666
NKP.AX,47.2M,12663.915816
NLS.AX,1.5M,1553.28472222
NME.AX,918K,376.16012121
NMI.AX,32.8M,62460.8038542
NML.AX,3.6M,3665.86848958
NMS.AX,75.8M,5737.93484961
NOD.AX,12.5M,18362.8749826
NOE.AX,78.9M,4332.60152778
NPX.AX,574.6M,75537.7496893
NRR.AX,3.0M,1554.41471393
NRT.AX,24.2M,100225.323634
NRU.AX,542K,4897.59171875
NSE.AX,42.7M,81779.5584442
NSL.AX,3.0M,3807.89052083
NSP.AX,10.8M,2208.70086806
NST.AX,544.0M,2962459.68461
NSX.AX,10.2M,205.484340834
NTC.AX,90.8M,120428.826966
NTM.AX,1.3M,1389.72040771
NTU.AX,71.2M,30559.6913965
NUF.AX,1.243B,3420916.92085
NVG.AX,835K,0
NVI.AX,20.0M,0
NVT.AX,2.683B,5414546.35371
NWE.AX,9.9M,16961.6366798
NWF.AX,26.6M,416.926602503
NWH.AX,267.7M,2455636.68609
NWR.AX,1.3M,1591.49584201
NWS.AX,10.596B,0
NWSLV.AX,10.891B,733108.024827
NWT.AX,171.5M,527100.373961
NXM.AX,3.4M,2105.80225694
NXR.AX,1.3M,6700.93197917
NXS.AX,17.3M,142608.038438
NXT.AX,316.4M,1044685.18138
NYO.AX,2.6M,568.699201389
NZO.AX,311.8M,11157.116437
OBJ.AX,114.6M,368627.587266
OBL.AX,6.6M,14051.1771875
OBS.AX,67.0M,48702.0175
OCL.AX,105.0M,20158.5859375
OCP.AX,48.5M,6342.13708442
ODN.AX,407K,0
ODY.AX,4.2M,1504.6721875
OEC.AX,7.2M,8856.18732639
OEG.AX,4.8M,4559.89213542
OEL.AX,106.3M,118485.744495
OEQ.AX,4.3M,5311.49043066
OEX.AX,48.6M,83552.9960069
OGC.AX,952.8M,1886495.17
OGH.AX,17.9M,11190.7326837
OGL.AX,5.4M,470.939114583
OGX.AX,8.4M,11583.534124
OGY.AX,9.7M,14947.49125
OIL.AX,5.9M,2871.44415558
OKJ.AX,1.9M,699.335273153
OKN.AX,117.0M,158138.67559
OLH.AX,7.6M,387.999517915
OMH.AX,292.6M,142203.943646
ONC.AX,50.3M,23999.1638229
ONT.AX,142.1M,55473.0999811
OPG.AX,6.5M,1128.48666667
ORD.AX,1.7M,4833.04916667
ORE.AX,310.3M,452530.577642
ORG.AX,16.100B,33193361.5625
ORH.AX,2.0M,2677.97796181
ORI.AX,7.133B,28688185.0927
ORL.AX,168.0M,317633.993056
ORM.AX,1.6M,74.5319791667
ORN.AX,9.2M,11233.7890625
ORO.AX,3.0M,0
ORR.AX,6.5M,5473.52834834
ORS.AX,6.5M,9508.82236111
ORX.AX,807K,434.821232417
OSH.AX,13.071B,34004264.4589
OSP.AX,71.5M,34460.2267179
OTC.AX,21.2M,49513.4909722
OTE.AX,1.2M,0
OTH.AX,39.0M,129160.732856
OTI.AX,10.1M,796.838854167
OUM.AX,233K,24.7294444444
OVL.AX,1.7M,1825.93447083
OVR.AX,1.6M,2236.48333333
OXX.AX,24.6M,7270.28390625
OZB.AX,1.2M,0
OZG.AX,75.5M,63996.7560456
OZL.AX,1.274B,0
PAA.AX,14.4M,78315.9463889
PAB.AX,15.8M,234140.068125
PAN.AX,253.9M,642867.997552
PAY.AX,122.0M,212.311633753
PBD.AX,73.1M,56904.5427937
PBG.AX,483.8M,0
PBP.AX,23.3M,16281.6063773
PBT.AX,89.5M,644295.515022
PCL.AX,28.8M,149768.017188
PCP.AX,26.6M,2672.95381944
PDI.AX,1.8M,4960.85063962
PDM.AX,1.3M,398.335833333
PDN.AX,284.5M,4060804.42148
PDY.AX,16.6M,32912.8570833
PDZ.AX,60.3M,60191.9029688
PEA.AX,173.4M,35242.48713
PEC.AX,2.0M,897.20296875
PEH.AX,5.7M,1076.5525387
PEK.AX,18.2M,23889.8092882
PEL.AX,965K,331.880121528
PEN.AX,74.8M,110631.242661
PEX.AX,15.2M,18552.6423611
PFG.AX,19.1M,18884.0391867
PFL.AX,155.1M,98608.4823608
PFM.AX,4.9M,209.361477936
PGC.AX,19.8M,27560.1929167
PGI.AX,30.0M,47391.709027
PGL.AX,44.8M,9530.38281021
PGM.AX,5.3M,3261.18940972
PGO.AX,2.9M,988.971006009
PGS.AX,9.7M,8348.95356485
PHG.AX,61.4M,29196.4882424
PHI.AX,90.8M,1813.81467261
PHK.AX,10.7M,2343.3699833
PIE.AX,4.8M,3244.68833705
PIM.AX,5.1M,9195.98273101
PIO.AX,6.1M,4163.32
PIR.AX,644.9M,1306239.20087
PKO.AX,1.9M,2201.69923039
PKR.AX,5.9M,1142.15625
PLD.AX,3.2M,4995.35045884
PLH.AX,2.7M,2582.89038194
PLS.AX,7.7M,3379.82184028
PLV.AX,9.5M,38794.5655206
PMC.AX,402.1M,545445.846466
PME.AX,86.4M,20658.0639452
PMP.AX,142.5M,102934.801979
PMQ.AX,2.3M,2260.29967014
PMR.AX,26.1M,1342.8328125
PMV.AX,1.340B,2719796.97977
PNA.AX,1.348B,7913226.50781
PNE.AX,403K,65.3420223481
PNL.AX,52.5M,25142.7236101
PNN.AX,1.4M,874.0875
PNO.AX,2.0M,0
PNR.AX,17.6M,5820.38670133
PNW.AX,16.4M,11108.7364583
PNX.AX,2.1M,990.139890842
POH.AX,91.8M,73390.5873437
POK.AX,4.2M,8187.98270833
POS.AX,32.8M,39206.0829514
POZ.AX,1.9M,1494.89476765
PPC.AX,585.1M,339663.139861
PPG.AX,101.9M,49810.3136806
PPK.AX,34.4M,33079.2057292
PPP.AX,41.8M,17835.155111
PPS.AX,200.1M,68355.089754
PPT.AX,2.105B,0
PPX.AX,23.2M,33323.5039583
PPY.AX,2.1M,579.009375
PRA.AX,4.8M,12692.9084722
PRG.AX,324.0M,520405.304097
PRL.AX,70.9M,82803.0539247
PRO.AX,23.8M,23680.7222396
PRR.AX,50.4M,320368.865278
PRT.AX,377.3M,486578.386354
PRU.AX,231.7M,2629891.6551
PRW.AX,510K,425.99375
PRY.AX,2.298B,8646981.57703
PSA.AX,23.1M,9342.40877395
PSC.AX,3.0M,3343.91833333
PSF.AX,5.7M,2295.42535425
PSH.AX,4.5M,1440.46641759
PSP.AX,443K,188.784375
PSY.AX,22.7M,278272.357031
PTB.AX,9.5M,1667.808125
PTL.AX,55.6M,68398.3467227
PTM.AX,3.669B,4164208.68957
PTR.AX,1.7M,2357.488125
PTS.AX,7.0M,0
PUN.AX,2.0M,1526.98419449
PVA.AX,125.8M,17666.0921701
PVD.AX,68.2M,195825.029653
PVE.AX,9.2M,2927.21789931
PWN.AX,3.2M,5675.00135417
PWW.AX,330K,9.19875
PXG.AX,33.6M,25666.7343403
PXR.AX,624K,0
PXS.AX,19.5M,82337.2625
PYC.AX,8.4M,25447.030027
PYM.AX,4.9M,1996.88214735
PZC.AX,2.2M,2865.67947917
QAN.AX,2.949B,13390976.4562
QBE.AX,13.692B,0
QBL.AX,5.7M,54428.5752083
QFX.AX,10.3M,77338.645
QHL.AX,67.3M,119949.615124
QMN.AX,10.8M,4317.51
QNA.AX,1.1M,96.0775640915
QPN.AX,2.9M,0
QRL.AX,1.5M,1379.79881944
QRX.AX,13.5M,329900.198722
QSS.AX,3.7M,808.123090278
QST.AX,2.3M,129.082539901
QTG.AX,5.3M,2381.64201389
QTM.AX,12.7M,90.798436666
QUB.AX,2.175B,3126776.29323
QUE.AX,4.3M,377.059444444
QUR.AX,1.7M,0
QXQ.AX,204K,27.8214218075
RAD.AX,4.1M,1038.12003926
RAF.AX,7.1M,212.962291667
RAU.AX,1.8M,4829.60652778
RAW.AX,4.7M,1153.46328125
RBR.AX,641K,355.283923611
RBX.AX,2.2M,626.781253766
RCG.AX,147.8M,281198.383275
RCM.AX,11.0M,10603.6721875
RCO.AX,13.2M,7122.25
RCP.AX,4.7M,0
RCR.AX,389.4M,1261856.16642
RCT.AX,204.7M,51723.3495463
RCU.AX,2.4M,1974.16034504
RDF.AX,109.7M,78468.6393485
RDG.AX,4.2M,739.612506672
RDH.AX,32.6M,32852.2193403
RDM.AX,29.0M,21768.8913542
RDR.AX,8.9M,31779.6391667
RDS.AX,7.6M,3362.10111111
REA.AX,5.714B,13528902.6523
RED.AX,64.6M,283749.086927
REF.AX,10.0M,7387.48468518
REH.AX,2.979B,181926.92375
RER.AX,7.0M,12391.5127083
RES.AX,98.1M,26145.495
REX.AX,82.6M,28170.1135828
REY.AX,66.3M,51383.1188889
RFE.AX,40.6M,576706.015186
RFG.AX,655.4M,1258369.82903
RFL.AX,126.3M,222661.808543
RFT.AX,3.3M,0
RFX.AX,26.5M,16605.1992906
RGP.AX,5.3M,375.456861969
RGU.AX,811K,380.487326389
RGX.AX,1.0M,19842.8425
RHC.AX,9.411B,16406839.0755
RHI.AX,81.5M,4736.780625
RHL.AX,208.8M,84867.5622743
RHT.AX,14.8M,112011.057812
RIC.AX,255.1M,268317.358924
RIE.AX,1.1M,661.30700229
RIM.AX,11.0M,6342.85118056
RIO.AX,110.7B,133784986.585
RIS.AX,7.2M,719.993177083
RKN.AX,267.3M,273904.270174
RLC.AX,2.2M,241.586944444
RMD.AX,7.732B,0
RMG.AX,6.4M,0
RMI.AX,4.7M,0
RMP.AX,17.3M,2864.4882836
RMR.AX,3.3M,24055.8275
RMS.AX,28.1M,135546.757205
RMT.AX,9.1M,1303.94152778
RMX.AX,5.3M,109459.30194
RND.AX,32.2M,8589.05146261
RNI.AX,56.7M,55238.6437906
RNS.AX,20.9M,17827.0367188
RNU.AX,4.5M,2783.03085346
RNY.AX,72.4M,61123.5701865
ROC.AX,425.6M,412500.390278
ROG.AX,1.7M,0
ROL.AX,21.1M,23309.025585
ROY.AX,10.5M,4259.05933093
RQL.AX,31.1M,31964.3959201
RRE.AX,480K,817.2325
RRL.AX,796.8M,7941344.07422
RRP.AX,3.9M,0
RRS.AX,95.9M,26633.6047222
RSG.AX,410.2M,2778632.98556
RSL.AX,408K,689.48359375
RTR.AX,2.7M,7508.7
RUB.AX,8.2M,4586.61015625
RUL.AX,69.7M,154574.125885
RUM.AX,32.5M,61427.4940278
RVA.AX,41.8M,36672.3534375
RVR.AX,3.5M,689.658786867
RVY.AX,5.6M,4636.48973958
RWD.AX,80.6M,19648.2718924
RWH.AX,335.0M,222424.570729
RXL.AX,28.0M,176329.905816
RXM.AX,55.7M,123176.146163
RXP.AX,83.5M,179015.69162
SAI.AX,1.071B,3814855.62869
SAR.AX,247.0M,994840.447639
SAU.AX,2.7M,2518.51746528
SAV.AX,423K,471.243246528
SAY.AX,6.4M,627.709895833
SBI.AX,2.7M,1068.92270833
SBL.AX,2.8M,0
SBM.AX,58.6M,1338578.79688
SBN.AX,2.6M,4460.61784722
SBR.AX,5.2M,3784.14522822
SCD.AX,9.0M,10202.0326042
SCI.AX,6.4M,5993.23792634
SCP.AX,1.151B,2520556.343
SDG.AX,289.9M,231334.124619
SDI.AX,53.5M,20432.3143197
SDL.AX,264.3M,1266338.43366
SDM.AX,111.6M,140933.343333
SEA.AX,541.9M,1366215.01439
SEG.AX,9.8M,21816.1431277
SEH.AX,244.9M,706789.569394
SEK.AX,5.538B,0
SEN.AX,31.1M,45526.6185672
SER.AX,12.1M,11223.0756424
SFC.AX,84.1M,27698.9288752
SFH.AX,167.2M,88104.8496528
SFP.AX,2.5M,0
SFR.AX,941.6M,3336522.67049
SFX.AX,98.1M,81478.6393576
SFZ.AX,23.3M,14911.1514063
SGH.AX,1.049B,2503373.78099
SGM.AX,2.012B,7297667.76497
SGN.AX,561.3M,1555108.97826
SGP.AX,9.056B,29585307.7659
SGQ.AX,11.5M,18262.1091667
SGT.AX,52.580B,4326402.44222
SGU.AX,6.9M,85.4481944444
SGZ.AX,1.8M,1853.22800916
SHD.AX,33.0M,19109.2105852
SHE.AX,2.6M,5334.94111111
SHH.AX,8.7M,563.142387356
SHK.AX,2.1M,156.647569444
SHL.AX,7.033B,16057380.3537
SHR.AX,14.8M,887.769632066
SHU.AX,55.6M,202.053489583
SHV.AX,295.9M,1006763.99507
SIE.AX,11.0M,86.6668055556
SIH.AX,17.9M,2538.44880426
SIP.AX,873.6M,1639940.06094
SIR.AX,869.6M,2637362.1741
SIT.AX,56.0M,6940.3615625
SIV.AX,146.7M,426352.678889
SIX.AX,5.6M,1450.55450147
SKC.AX,2.132B,2014369.02792
SKE.AX,545.5M,2127872.32
SKI.AX,2.448B,7512628.52503
SKS.AX,10.5M,4132.20555556
SKT.AX,2.475B,4302002.91276
SLM.AX,253.3M,59460.4378368
SLR.AX,223.2M,3124316.27181
SLT.AX,573K,1060.75354167
SLX.AX,182.2M,337563.789219
SMA.AX,23.7M,114075.73125
SMC.AX,23.7M,54163.9287674
SMD.AX,19.0M,7737.89748799
SMM.AX,54.5M,986.023020833
SMN.AX,30.3M,14485.4144212
SMR.AX,22.9M,18714.4088428
SMX.AX,240.6M,1073012.9924
SND.AX,67.6M,0
SNL.AX,78.6M,10830.7865625
SNV.AX,769K,15.3806580465
SNY.AX,19.2M,22438.334375
SOC.AX,5.5M,25026.44375
SOI.AX,2.8M,9392.34
SOL.AX,3.459B,617971.533958
SOM.AX,65.7M,45253.7922901
SOO.AX,1.2M,1087.81587783
SOR.AX,8.0M,2205.13135104
SPI.AX,2.4M,2040.99494792
SPL.AX,162.2M,265018.95663
SPN.AX,4.538B,6095668.32975
SPQ.AX,1.1M,680.772627882
SPS.AX,545K,4121.85885417
SRH.AX,3.4M,1316.48654514
SRI.AX,20.2M,16189.2284028
SRK.AX,5.8M,3096.26111111
SRQ.AX,4.9M,16661.6689795
SRR.AX,3.6M,1061.50513937
SRV.AX,467.6M,346133.405573
SRX.AX,953.8M,2422621.6474
SRZ.AX,9.8M,4590.57109898
SSL.AX,36.4M,2067.05766085
SSM.AX,54.0M,92848.638281
SSN.AX,65.3M,69277.92875
SST.AX,1.194B,3941.34277991
STB.AX,19.9M,11357.0798611
STO.AX,13.619B,0
STP.AX,33.9M,13180.1542806
STS.AX,37.1M,31961.6282639
STX.AX,102.4M,110878.712143
SUD.AX,43.3M,143985.619479
SUL.AX,1.674B,9269262.35292
SUM.AX,21.6M,8302.56608874
SUN.AX,17.457B,0
SUR.AX,50.3M,32096.8859007
SVL.AX,882K,9278.86808078
SVM.AX,26.9M,8602.0722095
SVS.AX,3.3M,416.883593602
SVW.AX,2.311B,0
SWE.AX,36.9M,128173.938293
SWJ.AX,91.4M,56002.7774132
SWK.AX,42.7M,56183.9149808
SWL.AX,153.7M,135666.823918
SWM.AX,1.911B,0
SWR.AX,1.1M,604.968320105
SWW.AX,2.7M,4506.27292919
SXA.AX,41.9M,29555.7325
SXE.AX,80.6M,161717.448305
SXG.AX,8.9M,5024.68328713
SXI.AX,5.3M,5675.46328125
SXL.AX,754.5M,3424904.16997
SXT.AX,330K,3661.27823212
SXX.AX,2.5M,0
SXY.AX,823.7M,1925077.15899
SYD.AX,9.083B,0
SYP.AX,3.5M,1351.88326647
SYR.AX,664.0M,780770.353334
SYS.AX,1.2M,0
TAG.AX,9.8M,1305.54863036
TAH.AX,2.713B,0
TAM.AX,14.8M,23102.7271701
TAN.AX,65.9M,64707.1077778
TAP.AX,116.2M,137096.306372
TAR.AX,803K,0
TAS.AX,6.6M,5290.96666667
TAW.AX,25.5M,66077.5119097
TBR.AX,165.7M,63019.7331313
TCL.AX,11.298B,0
TCM.AX,8.0M,654.74390625
TCN.AX,16.8M,27333.82875
TCQ.AX,35.8M,15887.7295501
TDI.AX,1.6M,154.001618429
TDO.AX,16.4M,6657.73061759
TDX.AX,1.0M,0
TEG.AX,1.6M,6913.52272569
TEN.AX,685.5M,1761542.25281
TEX.AX,18.1M,7253.56328231
TFC.AX,479.7M,629102.9525
TGA.AX,324.4M,517413.659583
TGN.AX,3.7M,1771.76563764
TGP.AX,175.7M,247614.603299
TGR.AX,586.0M,1356607.8821
TGS.AX,272.9M,790270.003564
TGZ.AX,221.8M,272489.280694
THO.AX,1.7M,1454.37833333
THR.AX,5.4M,3594.04404514
THX.AX,28.9M,16025.8627434
TIG.AX,76.7M,13077.078666
TIS.AX,76.1M,82711.6924295
TKG.AX,201K,0
TKL.AX,3.2M,1827.10445757
TLG.AX,34.9M,53225.4027778
TLM.AX,21.7M,16218.8872917
TLS.AX,65.051B,126385269.856
TLU.AX,6.4M,5749.15755583
TME.AX,1.288B,3928656.83354
TMK.AX,576K,114.673368056
TMM.AX,29.3M,1592.11012207
TMX.AX,698K,305.961347084
TMZ.AX,1.3M,124.820457637
TND.AX,699K,130.242247895
TNE.AX,824.3M,803213.346619
TNG.AX,85.9M,71652.5825521
TNP.AX,2.1M,5970.80706597
TNR.AX,1.2M,23.2029166667
TOE.AX,87.9M,49688.6589062
TOL.AX,3.729B,0
TON.AX,86.1M,218264.328369
TOU.AX,49.5M,26273.2457947
TOX.AX,449.1M,902656.616863
TPC.AX,8.0M,313.138958333
TPD.AX,1.8M,3515.18043766
TPI.AX,1.626B,4477994.36875
TPL.AX,2.3M,0
TPM.AX,4.493B,7039448.35917
TPP.AX,14.0M,6572.6944784
TPR.AX,7.6M,6670.31449183
TPT.AX,48.0M,158174.191663
TRF.AX,6.0M,13808.4877778
TRG.AX,221.5M,362640.532291
TRM.AX,2.7M,445.897694599
TRO.AX,11.3M,4262.99626736
TRS.AX,254.8M,2563075.41716
TRY.AX,185.3M,1215627.15272
TSE.AX,566.0M,3023022.6317
TSM.AX,61.7M,130120.963551
TSN.AX,9.0M,39916.7349653
TSV.AX,12.1M,0
TTA.AX,7.3M,954.690625
TTE.AX,3.4M,14015.3506461
TTI.AX,16.0M,18691.3120833
TTN.AX,94.1M,486572.075136
TTS.AX,4.374B,0
TUP.AX,1.910B,75432.0099172
TWD.AX,79.8M,64869.1046875
TWE.AX,3.292B,17789830.3231
TWH.AX,1.3M,652.818408774
TWR.AX,321.6M,30079.9544444
TWT.AX,590K,42.4278507601
TYO.AX,56.0M,101.828825261
TZL.AX,30.1M,45236.3630208
TZN.AX,46.1M,21301.2777778
UBI.AX,35.1M,180408.536217
UCM.AX,17.4M,4085.27232658
UEQ.AX,4.3M,2160.75153665
UGL.AX,1.119B,7090171.26298
UML.AX,7.0M,38421.4374925
UNS.AX,298.2M,495744.817755
UNV.AX,28.8M,12531.736875
UNX.AX,35.4M,94087.1307657
UOS.AX,616.5M,16865.5747663
USA.AX,2.2M,4666.12402778
UUL.AX,2.7M,313.791257038
UXC.AX,234.0M,480754.675126
VAH.AX,1.136B,1617250.06388
VEC.AX,3.1M,1898.76655016
VEI.AX,116.4M,321370.438749
VELCP.AX,79.0M,7232.35364405
VELIN.AX,14.2M,330.942562972
VGO.AX,6.7M,2029.02838542
VHL.AX,3.3M,57845.4577573
VIC.AX,2.3M,9770.50123104
VIE.AX,18.5M,5634.40902778
VII.AX,14.2M,1468.56534839
VKA.AX,4.5M,1728.146875
VLA.AX,24.0M,34179.9701796
VLW.AX,186.4M,434938.722129
VMC.AX,3.1M,1632.47215278
VMG.AX,33.1M,29893.6877778
VML.AX,8.0M,5594.43807786
VMS.AX,14.4M,41782.9775694
VMT.AX,53.8M,260270.778568
VOC.AX,369.4M,1103374.5455
VOR.AX,1.5M,3394.63067708
