Ticker,MarketCap,Turnover
ATLO,204.8M,300232.401818006
ATML,3.873B,37892320.3013212
ATNI,880.9M,3612772.3100424
ATNY,144.0M,441303.998268424
ATOS,38.8M,1217541.84334873
ATRC,516.5M,3150665.63753846
ATRI,630.6M,1185427.82034788
ATRM,5.3M,106715.197229404
ATRO,1.044B,7100090.43324664
ATRS,353.5M,5933988.89091046
ATSG,537.8M,1375881.15125615
ATTU,114.8M,769366.601544885
ATVI,15.705B,117941268.304883
AUBN,88.6M,35914.2710821946
AUDC,268.6M,1851418.44566559
AUXL,1.081B,33443608.2856487
AVAV,697.3M,8685894.20223817
AVEO,86.8M,1532645.53675539
AVGO,17.847B,179271446.569117
AVHI,363.9M,802601.594500745
AVID,291.9M,730577.567532454
AVNR,869.5M,12327018.6666571
AVNW,73.3M,1544039.51394516
AWAY,3.236B,76631602.2987437
AWRE,126.7M,190423.768658176
AXAS,538.9M,10160157.0428692
AXDX,1.247B,2535044.68719038
AXTI,70.7M,113646.819134261
AZPN,4.166B,28009483.0849923
BABY,761.6M,5896477.35169375
BAGL,290.9M,1180316.06330488
BAMM,30.4M,35849.3839055303
BANC,223.5M,4690195.45454876
BANF,954.1M,1391664.99878683
BANR,765.4M,3910032.24463959
BASI,20.4M,27605.7607792066
BBBY,11.164B,200368476.087462
BBCN,1.258B,5882808.94628132
BBEP,2.634B,10895123.0646063
BBGI,134.2M,97968.0228570917
BBNK,346.8M,549908.721557736
BBOX,355.6M,1901101.77167168
BBRG,306.0M,1886796.65324358
BBRY,5.099B,122792190.121221
BBSI,329.7M,5326190.64721345
BCBP,111.6M,58205.1563201798
BCOM,568.1M,44367.0488312391
BCOR,792.8M,14551466.198338
BCOV,329.0M,4026031.38861503
BCPC,1.611B,8014594.53714311
BCRX,738.2M,8824237.30562489
BDBD,875.4M,9459687.69698643
BDE,371.1M,1235290.91830881
BDGE,271.5M,546469.824934888
BDMS,33.0M,40156.940343295
BDSI,580.8M,5163116.39532583
BEAT,188.4M,3173919.58788012
BEAV,9.681B,123811192.052799
BEBE,248.6M,2610574.24073403
BECN,1.625B,13066279.3308606
BELFA,284.0M,44782.9379221086
BELFB,289.2M,1066858.71618155
BERK,108.3M,21486.7629184468
BEST,11.6M,3311.419055795
BFIN,213.8M,338968.710987296
BGCP,1.649B,6593776.86970139
BGFV,268.2M,4132938.82598345
BGMD,39.2M,815811.205631496
BHLB,554.0M,1873531.76034018
BIDU,64.685B,641668490.229796
BIIB,74.414B,405000845.511852
BIOC,29.0M,181008.903979586
BIOD,45.4M,514607.651298248
BIOF,35.9M,3939256.87039114
BIOL,73.7M,510971.740908884
BIOS,560.7M,11460307.2333385
BIRT,213.2M,3710649.91237998
BJRI,999.8M,11411751.7229565
BKCC,666.7M,6887100.98880156
BKEP,208.8M,206407.12892701
BKEPP,225.8M,80915.7120345894
BKMU,275.6M,677753.858181915
BKOR,13.3M,15690.3981589921
BKSC,67.0M,39166.9061802789
BKYF,266.6M,529922.029870558
BLDP,529.4M,13491412.2300438
BLDR,699.4M,3108013.83913295
BLIN,19.9M,133545.038440974
BLKB,1.591B,6927010.06176584
BLMN,2.832B,24893441.1480593
BLMT,142.8M,139304.973506887
BLRX,70.3M,268572.406233651
BMRC,262.8M,629461.481330696
BMRN,9.027B,107242267.542549
BMTC,402.9M,966438.86026086
BNCL,1.005B,1121918.60597411
BNCN,487.5M,717269.13939716
BNSO,10.4M,7152.5602597541
BOBE,1.256B,22163459.6877781
BOCH,84.6M,103877.53662338
BODY,15.1M,3172368.15584434
BOFI,1.049B,19830755.3329757
BOKF,4.477B,6605143.05038701
BOLT,146.1M,742279.529092466
BONA,367.5M,801293.379306976
BONT,209.9M,4236872.58910431
BOOM,308.5M,1131765.78242681
BOSC,5.0M,109213.19272726
BOTA,104.6M,735636.753765693
BOTJ,29.8M,14663.0845454621
BPFH,1.055B,5731952.33765186
BPHX,46.9M,9744.2561038877
BPOP,3.426B,19108849.6751237
BRCD,3.970B,58288492.1558269
BRCM,21.592B,245262300.51002
BREW,207.3M,1130754.79298618
BRID,71.2M,10112.4872727263
BRKL,650.5M,2358276.18025704
BRKR,4.042B,16030369.9142663
BRKS,622.4M,3844420.24025873
BRLI,807.1M,8440354.91310923
BSDM,33.6M,106469.548701359
BSET,130.2M,603577.325153522
BSFT,705.5M,11905256.0798854
BSPM,20.3M,184525.207012717
BSQR,37.3M,36112.2770995956
BSRR,223.4M,468829.257229111
BSTC,172.4M,697225.351557349
BTUI,30.2M,23062.8701298444
BUR,120.5M,27542.3067532396
BUSE,495.8M,844173.662856944
BV,608.1M,4648095.62043361
BVA,11.7M,9019.3617315931
BVSN,47.3M,237427.2727281
BWEN,129.8M,2077231.99458813
BWINA,359.4M,65362.5184416345
BWINB,389.6M,499688.889177102
BWLD,3.077B,62256982.739317
BYFC,30.4M,5785.8548068901
C,143.6B,1045381722.18105
CA,12.686B,87480671.9494383
CAAS,245.4M,972445.796103573
CAC,284.9M,674841.642424034
CACB,242.0M,682604.972727745
CACC,2.897B,4163137.82577144
CACG,35.6M,177810.548787922
CACH,32.5M,1233511.69298748
CADC,5.5M,9547.9662337704
CAKE,2.268B,30849952.1699316
CALD,518.4M,5420620.1709803
CALI,8.1M,80438.047210407
CALL,274.4M,10013602.1493352
CALM,1.744B,6965286.97307695
CAMP,737.4M,23140795.196982
CAMT,98.4M,481202.984588477
CAR,6.152B,69146335.8605235
CARB,296.0M,1470891.82847965
CART,23.0M,21504.7608658123
CARV,37.9M,2615.6000000004
CASH,246.0M,785926.505455358
CASM,37.5M,34937.1415151573
CASS,582.2M,1630453.25484724
CASY,2.674B,13617132.4005141
CATM,1.499B,20847926.2378109
CATY,2.009B,9340032.10236208
CAVM,2.528B,36326868.003377
CBAK,29.7M,307018.374804849
CBAN,51.1M,23871.7258441588
CBEY,307.9M,4764029.92207574
CBF,1.202B,2808201.72944224
CBIN,90.0M,61696.4316449356
CBLI,25.7M,317312.296191176
CBMX,24.7M,525815.969696156
CBNJ,117.7M,128451.536450803
CBNK,84.9M,51507.255411295
CBOE,4.187B,36265947.0264954
CBPO,941.8M,1117796.37922726
CBRL,2.377B,18799265.2549843
CBRX,71.8M,164408.262857156
CBSH,4.343B,16811287.9141178
CBST,5.273B,54062111.6846877
CCBG,239.6M,306287.335757941
CCCL,27.6M,70050.7047620292
CCIH,357.0M,6109859.80363854
CCMP,1.047B,4748542.07506415
CCNE,241.4M,456515.849177944
CCOI,1.524B,16335560.7405201
CCRN,211.9M,1918624.93802561
CCUR,67.1M,198230.137835526
CCXI,237.9M,1205728.18051956
CDNS,5.035B,52686692.2667529
CDTI,33.8M,1267022.98441435
CDXS,56.1M,75640.6420778535
CDZI,134.4M,297485.092661037
CECE,389.3M,1328382.78095444
CECO,333.4M,4202069.52583475
CELG,34.320B,479903803.921023
CEMI,32.9M,90014.9527272307
CEMP,360.2M,2138283.60728215
CENT,465.6M,431503.223809635
CENTA,467.6M,1496813.16428659
CENX,1.359B,6733999.6883208
CERE,33.1M,483971.046178872
CERN,17.766B,111185767.318142
CERS,298.0M,4910170.65436844
CETV,364.9M,2827207.42234045
CEVA,306.5M,1987721.64286237
CFBK,23.4M,22205.1828572076
CFFI,117.0M,708751.011256143
CFFN,1.668B,8065143.59336045
CFNB,148.3M,95451.9282253954
CFNL,580.4M,2942102.462864
CG,2.162B,20478548.0005278
CGEN,402.4M,2230213.89666557
CGNX,3.267B,17892443.8535028
