Ticker,MarketCap,Turnover
0292.HK,1.829B,295698.333431
0293.HK,56.650B,48801837.5488
0294.HK,548.5M,69867.099375
0295.HK,1.922B,1387785.6249
0296.HK,3.701B,6916077.73944
0297.HK,7.375B,12012232.7231
0298.HK,829.9M,392775.518437
0300.HK,366.6M,1070697.56502
0302.HK,38.346B,71334007.7462
0303.HK,26.229B,31623302.1815
0305.HK,735.7M,209557.141875
0306.HK,1.201B,366606.506667
0307.HK,1.879B,4234156.73042
0308.HK,8.530B,8529243.57484
0309.HK,488.2M,1613928.90964
0310.HK,142.6M,156308.199583
0311.HK,2.233B,1240682.12804
0312.HK,873.2M,543638.769792
0313.HK,1.337B,796219.024566
0315.HK,9.414B,27395113.1041
0316.HK,23.819B,40827436.6323
0317.HK,8.127B,24401037.5
0318.HK,392.6M,827669.158589
0319.HK,2.831B,1314251.41146
0320.HK,498.0M,918213.323118
0321.HK,10.628B,7724324.47351
0322.HK,121.2B,103120485.507
0323.HK,2.790B,18400378.3292
0326.HK,1.704B,19385439.5847
0327.HK,5.237B,22856430.665
0329.HK,1.064B,1245832.54421
0330.HK,21.079B,70577684.5704
0333.HK,369.8M,186584.891049
0335.HK,1.274B,9318.19375
0336.HK,13.923B,19437620.3756
0337.HK,4.031B,7801873.53598
0338.HK,7.479B,49173523.6976
0339.HK,92.3M,521677.779825
0340.HK,685.4M,1913592.66172
0341.HK,14.678B,8237170.84809
0342.HK,8.616B,26539098.5951
0343.HK,1.067B,3395484.98299
0345.HK,10.237B,3952104.0934
0346.HK,4.737B,3640114.19844
0347.HK,5.354B,54212151.9145
0348.HK,4.835B,15256052.7056
0350.HK,1.229B,4301690.80306
0351.HK,1.167B,1494062.57898
0352.HK,164.0M,102101.480556
0353.HK,369.4M,606905.915313
0354.HK,4.189B,28959514.0674
0355.HK,1.926B,573612.760417
0357.HK,1.614B,2460114.72486
0358.HK,17.227B,121423437.274
0359.HK,422.1M,86697.9438542
0360.HK,2.332B,4904553.62672
0361.HK,276.0M,586174.969078
0362.HK,651.0M,1155573.71219
0363.HK,25.559B,30152182.1408
0364.HK,1.497B,6182015.91846
0365.HK,262.5M,416491.925278
0366.HK,1.055B,403143.483333
0367.HK,1.653B,724940.955046
0368.HK,8.942B,5854305.53568
0369.HK,6.360B,318703.889427
0370.HK,340.5M,290623.594032
0371.HK,45.271B,111613515.189
0372.HK,774.7M,754124.554896
0373.HK,6.378B,1674925.09538
0374.HK,1.870B,1082411.36951
0375.HK,2.785B,909158.943544
0376.HK,1.107B,68659.6928646
0377.HK,759.5M,1498304.33333
0378.HK,935.0M,689291.783647
0379.HK,2.861B,2323216.22131
0380.HK,400.0M,289357.124103
0381.HK,505.4M,988042.910417
0382.HK,6.343B,6098699.81215
0383.HK,961.1M,380154.454452
0384.HK,74.141B,75326556.658
0385.HK,357.0M,111494.221076
0386.HK,188.3B,641219107.456
0387.HK,213.1M,44948.2757184
0388.HK,168.0B,457008398.671
0389.HK,654.2M,976472.071094
0390.HK,15.987B,68123231.3206
0391.HK,3.098B,2579476.92767
0392.HK,93.090B,73195650.9996
0393.HK,1.769B,635124.734444
0395.HK,968.4M,3459860.18984
0396.HK,421.1M,44275.75
0397.HK,480.3M,20523591.2029
0398.HK,1.028B,1411463.34805
0399.HK,1.409B,2588812.03175
0402.HK,1.305B,7585992.14844
0403.HK,225.8M,191083.339149
0404.HK,2.972B,4344349.9688
0405.HK,10.360B,14967021.6773
0406.HK,696.4M,302509.571632
0408.HK,2.877B,1656242.59573
0410.HK,31.296B,32968501.0406
0411.HK,1.871B,131658.02125
0412.HK,1.807B,2032807.00579
0413.HK,2.033B,145858.558611
0417.HK,638.4M,257186.841562
0418.HK,496.8M,1950968.92734
0420.HK,1.119B,1300736.61389
0422.HK,399.5M,157710.871771
0423.HK,604.8M,218583.563993
